rating,text,word_count,food,service,place,cost
1 sao,"đi ăn có cọng cước chà nồi ở trong, gắp ra báo chị gái đứng tuổi bưng, chị nói: để chị nói lại sau đó không có 1 cử chỉ xin lỗi hay đổi cho mình tô khác. đi qua rất nhiều lần coi như không có gì, như hình các bạn thấy mình bỏ hầu như nguyên tô. tiệm có thể check lại cam hnay tầm 13:40-14:10, mình bóc miếng cước ra và ngồi đó không hề đụng đũa còn chị pv đi ngang qua coi như không có gì không dưới 3 lần.",96,1,1,0,0
1 sao,"1 tô 35 vnd giá khá mắc. thật sự chỉ có bún,1 chả, 3 đậu hủ, 2 huyết và cua rồi rau muống. khá mắc luôn á. mà màu nhìu quá. lần nào ăn về cũng bị khó ngủ. ăn lần nào cũng không ngủ được.",45,1,0,0,1
4 sao,"quán canh bún nhỏ, thoáng mát. sợi canh bún giòn, không bị nát. đậu hũ mềm, huyết mềm không tanh, da heo giòn. rau muống tươi, non. có xe nước mía kế bên, nên gọi khi ăn với canh bún.",40,2,0,2,0
3 sao,"bữa mình ăn 1 tô nhiều bún, trong tô không có giò hay xương tính tiền 48 vnd gồm 2 dĩa rau luộc giá chát mà vị cũng bình thường, không có gì là đặc biệt cả, đã vậy dọn ra 2 dĩa rau tưởng kèm theo tô bún, hoá ra tính tiền",53,3,0,0,1
3 sao,"đánh giá , bình dân , dễ ăn, nhưng ngon thì không đánh giá cao,",15,3,0,0,0
5 sao,"đồ ăn ngon, hơi chật tí nhưng về chất lượng thì 1010",12,2,0,1,0
2 sao,"vị bình thường, không có gì quá đặc biệt, chỉ có vài miếng đậu hủ và huyết, da heo không có 1 miếng thịt mà giá 35 vnd 1 tô là mình thấy khá cao so với mặt bằng chung",39,3,0,0,1
4 sao,"mình là tính đồ canh bún, bún riêu. cũng được vì mình ăn nhiều khẩu vị canh bún khác nhau ở nhiều quận trong tp. hcm rồi. tô này mỗi thứ vừa đủ, ít. nhưng khu đắc địa nên giá 30 vnd. ở khu khác tầm 20 vnd. sẽ ghé ủng hộ quán khi đi gần khu này.",56,3,0,0,3
5 sao,rất thích nước lèo ở đây. topping ngon. giá cả khá ổn 35 vnd 1 tô.,15,2,0,0,2
5 sao,"ngon, sạch sẽ, nhân viên nice nhưng nước lèo hơi mặn xíu xiu",13,2,2,2,0
2 sao,mọi thứ đều ổn cho đến khi đi về gặp chị phục vụ tới dọn bàn. thái độ chị như thế thì chắc hẳn mong muốn khách không bao giờ quay lại chị nhỉ.,34,0,1,0,0
4 sao,cũng ổn,2,3,0,0,0
1 sao,nghe quảng cáo. an tạm được thôi bột ngọt nhiều. ăn tê người. kêu 1 tô kg có chả thêm dĩa rau 353 8 giá mắc hơn mấy quán khác quán chật chội nóng nực tới 1 lần sẽ kg bao giờ quay lại,44,1,0,1,1
5 sao,địa điểm quen khi ăn canh bún quán sạch sẽ. nhân viên nhiệt tình. 35 vndtô.,14,0,2,2,0
4 sao,"quán phục vụ nhanh, canh bún ngon thấm vị đặc biệt riêu thơm. điểm trừ là hơi nhiều bột ngọt.",20,2,2,0,0
1 sao,"lần đầu cũng như lần cuối trải nghiệm ăn ở tại quán, bán mắc quá so với số lượng, chất lượng.",21,1,0,0,1
3 sao,"ngày xưa rất thích ăn, nhưng dạo này ăn lại canh bún hơi ngọt, giá 35 vnd1 tô",17,1,0,0,0
5 sao,canh bún nấu hơi ngọt tí. ai không ăn ngọt chắc khó ăn. mình đã ăn ở đây hơn 10 năm,21,3,0,0,0
3 sao,canh bún ngon và vừa miệng,6,2,0,0,0
4 sao,"đồ ăn đơn giản, sạch sẽ. một phần là 35 vnd.",10,3,0,2,3
5 sao,"chắc tại mình thích thôi canh bún ở đây bán cũng lâu năm lắm rồi. vẫn luôn ngon như vậy nước dùng trong, thơm cua, ngọt thanh. nêm thêm xíu mắm tôm, ớt xay và xíu nước cốt me là y bài mình thì thường tự pha thêm chén mắm tôm với ít đường, ớt bằm và vắt thêm 2 quả tắc để chấm huyết, da heo, đậu hủ, rau muống luộc. cho đậm vị hơn. 1 tô đầy đủ bây giờ là 30 vnd hay 35 vnd thì phải mình có kêu thêm 1 ly nước mía nữa chắc cỡ 15 vnd hoặc 10 vnd là ngon, no mỗi khi tiện đường mình hay ghé ăn vì quán cách nhà mình tầm 15-20 đi xe máy lận",130,2,0,0,3
5 sao,"ngon tuyệt vời: đậu hủ, huyết, riêu đều ngon. quán sạch sẽ. phục vụ nhiệt tình",16,2,2,2,0
1 sao,"trước xưa làm rất ngon, nay quá dỡ tệ! nước lèo thì ngọt, cua thì ít, da heo thì thôi rồi, được còn cục chả ăn có lệ! giá không quan trọng nhưng bán không đúng chuẩn35 vndto có lẽ chủ mới!? nên. ngạc nhiên 17h vào mua ăn mà khách lèo tèo trước không có bàn ngồi!? hy vọng chủ quán nhận góp ý làm tốt hơn. trân trọng!",73,1,0,0,0
1 sao,"quán sạch nhưng chất lượng đồ ăn có vẻ không ổn, ăn vị nhạt, bonus thêm 1 con kiến và 1 cái cánh của con gì đó. tận 35 vnd 1 tô còn thua tô bún bò bình thường nữa, chê mạnh",42,1,0,2,1
1 sao,"quán nhỏ, bán quá mắc, tô canh bún không có một lát thịt, không giò. chỉ có 1 cây chả, 1 miếng riêu, mấy miếng huyết, dĩa rau muống luộc nát. không có trà đá, không có khăn giấy để bán khăn ướt. bán 35 vnd chắc lời 30 vnd. thua luôn. một lần và mãi mãi. vĩnh biệt",57,1,0,1,1
4 sao,"quán ăn thường của tôi, quán canh bún ở đây cơ bản, đúng với chất xưa giờ, tuy nhiên cua không thơm như trước",24,1,0,0,0
3 sao,"giá khá cao, ăn cũng bình thường.",7,3,0,0,1
1 sao,kêu một ly nước mía gần 3 4 lần ms đem ra khi lần đầu đã nghe mà vẫn không làm cứ 2 3 rồi đến 4 lần mới có phục vụ rất tệ,34,0,1,0,0
4 sao,ngon. có điều 28 vnd mà lượng thịt như vậy thì mình thấy hơi đắt.,14,2,0,0,1
2 sao,"đi qua đây nhiều lần thấy quán khá đông khách, ghé vô ăn thấy thất vọng. một tô canh bún1 khăn lạnh giá 37 vnd tô bún được 3 miếng huyết, 3 miếng đậu hũ, 1 cây chả, một miếng riêu cua nhỏ. riêu cua không được thơm, kiểu như cua bị chết. nước lèo nhạt chẳng có gì là đặc sắc, đậm đà cả. với giá này ăn tô phở bò ngon hơn nhiều lần. thất vọng.",77,1,0,0,1
3 sao,giá bán 35 vnd cho 1 tô bình thường quá mắc. tôi thử ăn lần đầu và tôi nghĩ nó chỉ phù hợp ở mức 25 vnd,25,0,0,0,1
5 sao,"canh bún thái sơn nằm trên đường nguyễn thái sơn cạnh ngã tư đường phan văn trị với đường nguyễn thái sơn. quán có không gian rộng rãi và thoáng mát. đồ ăn tại đây đúng như tên của quán là canh bún, về khẩu vị mình đánh giá là khá ngon, về giá lúc mình ăn là 0đtô. nếu có dịp, các bạn nên ghé quán thưởng thức.",69,2,0,2,3
5 sao,"quán cũng có khá lâu rùi. món ăn đa dạng về bún, ăn ngon, giá hợp lý. có điều khách lẻ tới ăn thì dể hơn vì chỗ ngồi hạn chế.",31,2,0,1,2
5 sao,"color man có lần review chỗ này mà nay mới có dịp ghé ăn thử. ấn tượng là bàn ghế sạch sẽ. hình thức món ăn cũng rất bắt mắt. mọi thứ đều vừa miệng, ngon lành cành đào. 25 vnd chưa tính khăn lạnh ăn siêu no. có phục vụ luôn cả pepsi, nước mía các kiểu. sẽ ghé lại vì giá cả hợp lý-ngon-sạch.",65,2,2,2,2
5 sao,"quán ăn truyền thống lâu đời và góp phần định hình mùi vị canh bún của sài gòn. đã là fan của canh bún thì ít nhất 1 lần phải thưởng thức món canh bún ở đây. 1 tô có giá 0đ bao gồm da heo, đậu hũ, gạch cua, bún, huyết, chả và rau muống. gia vị thì có mắm tôm, ớt sắc, ớt xanh trái, tắc và nước me. cọng bún to vừa phải, không quá dai, không quá dài, vừa ăn. hãy thưởng thức nhé!",88,2,0,0,3
5 sao,"ăn canh bún cũng hơn 10 năm rùi, quán bán rất ngon có cả chả cua.thử sẽ hiểu rõ hơn.",20,2,0,0,0
5 sao,"quán làm nhanh. canh bún kiểu miền nam chứ không phải kiểu bắc như mẹ tôi. topping đầy đủ, tô nhiều, rau muống mềm xanh um, thêm ly nước mía hết sẩy!",33,2,2,0,0
1 sao,"đang ăn mà nhân viên đến dọn bàn liên tục, chả hiểu kiểu gì hay thấy tính tiền rồi mà chưa đi nên cố tình muốn đuổi khách?",28,0,1,0,0
1 sao,"bán mắc quá so với số lượng, chất lượng, không ngon đặc sắc, được tầm 6-7 cục đậu hũ chiên vuông be bé mà 35 vnd",26,1,0,0,1
2 sao,"trước ăn được, giờ không ngon bằng, lại lên giá 27 vnd rồi. vẫn thích canh bún chợ bà chiểu hơn.",20,1,0,0,1
1 sao,dặn lui dặn tới rất kỹ là không lấy da heo. phớt lờ lời nói cỉa khách rồi bỏ vào 1 đống da heo. biết là quán đông thì nên thôbg cảm. nhưng mình đã dặn rất kỹ nhưng anh chủ có vẻ không quan tâm,46,0,1,0,0
1 sao,"quá tệ. ban mang đi 1 tô 35 vnd. được 2 miếng huyết,2 miếng đau hu và 1 cây chả.",19,1,0,0,0
1 sao,"mắc quá, làm sao mà 1 tô bình thường và 1 khăn lạnh giá 29 vnd. đến một lần thôi không bao giờ quay lại.",24,0,0,0,1
4 sao,quán có diện tích khá nhỏ nhưng lượng khách hàng đến khá đông. hương vị canh bún khá ngon và đặc trưng,22,2,0,1,0
5 sao,"ngon, chủ quán và nhân viên nhiệt tình",8,2,2,0,0
4 sao,"ngon bổ, giá hợp lý. nhưng quán hơi nhỏ và chủ yếu là ngồi ngoài trời.",16,2,0,1,2
5 sao,"ngon, đúng kiểu bánh canh mình thích, sạch sẽ",9,2,0,2,0
1 sao,"45 vnd mà chỉ có 2 miếng chả. 4 miếng đậu hũ, 4 miếng huyết. không có 1 lát thịt. đắt vcl",21,1,0,0,1
3 sao,"quán ăn dừng ở mức ổn. chất lượng món không quá tốt, giá khá cao",15,1,0,0,1
4 sao,"mình hay ăn ở đây từ lúc bán ở vỉa hè tới giờ lên nhà rồi, ăn ngon giá bình dân",21,2,0,0,2
5 sao,canh bún rất ngon. vệ sinh sạch sẽ. giá bình dân. hay đến ăn.,15,2,0,2,2
2 sao,"ăn được nhưng giá tiền với đồ ăn chênh lệch quá, toàn rau muống với đậu hủ",17,1,0,0,1
5 sao,quán ngon nhưng hơi nhỏ. phục vụ rất nhanh và nhiệt tình.,12,2,2,1,0
3 sao,không ngon như foody quảng cáo. giá cao so với chất lượng,12,1,0,0,1
3 sao,"thức ăn tạm được , giá tiền so với chất lượng chưa hợp lý mắc",16,3,0,0,1
1 sao,"bán quá mắc ,chất lượng thì trung bình . ghé 1 lần rùi chia tay luôn . bye bye bye !",21,3,0,0,1
4 sao,hợp khẩu vị chỗ để xe 2 bánh thôi xe 4 bánh thì mua về có lẽ ổn hơn.,19,0,0,0,0
2 sao,giá 27 vnd nước dùng không ngon cọng bún nở to ăn ngán,12,1,0,0,0
4 sao,"quán sạch, phục vụ nhanh ! ô chủ dễ thương, dẫn xe cho khách !",15,0,2,2,0
4 sao,"quán ăn khuya ngon, chủ quán nhiệt tình, bàn ghế sạch sẽ.",12,2,2,2,0
3 sao,"ăn cũng tạm được thôi, so với vật giá và vị trí này thì thực sự là mắc thật.",19,3,0,0,1
4 sao,"ăn được nhưng hơi lạt, ít topping",7,1,0,0,0
1 sao,nhân viên cứ sợ khách quỵt của quán,8,0,1,0,0
5 sao,"quán sạch sẽ, phục vụ chu đáo, đồ ăn ngon",10,2,2,2,0
5 sao,bao nhiu năm thân quen.nhớ ngày trước hình như là có rau ngổ luộc nữa sao bây giờ không có,20,1,0,0,0
5 sao,"món ăn ngon, vừa đủ ăn, đậm đà",8,2,0,0,0
4 sao,"ngon giá cả hợp lý ,kg có chỗ giữ xe",10,2,0,1,2
5 sao,"ngon, sạch , rẻ . có thêm xe nước mía .",11,2,0,2,2
5 sao,quán ăn phù hợp cho những ngày cuối tháng mà lương chưa về,15,0,0,0,2
3 sao,canh bún ngon đậm đà,5,2,0,0,0
5 sao,"quán sạch sẽ, nổi tiếng, bún thì tuỳ khẩu vị",10,3,0,2,0
5 sao,ngon bổ rẻ. tới 23h là hết,7,2,0,0,2
2 sao,"món ăn tạm được,ổn trong tầm giá.",7,3,0,0,2
2 sao,mắc so với chất lượng. không ngon như lời đồn.,10,1,0,0,1
5 sao,quán ăn ngon sạch sẽ và bình dân,8,2,0,2,2
4 sao,riêu cua ngon.,3,2,0,0,0
1 sao,"vị trí ngồi hơi nhỏ, sạch sẽ, giá cả hợp lý, nhưng nước nấu hơi ngọt",16,1,0,1,2
5 sao,"nên ăn tô đặc biệt, nhiều rau muống.",8,3,0,0,0
4 sao,ngon bổ giá hới cao 27 vndtô,6,2,0,0,1
5 sao,ngon - sạch sẽ hợp vệ sinh,7,2,0,2,0
4 sao,"chất lượng nhưng giá rẻ, đông khách ăn.",8,2,0,0,2
5 sao,"sạch sẽ,ngon,dễ tìm,quán vẫn bán mang về.",7,2,0,2,0
3 sao,quán sạch sẽ. canh bún cũng tạm tạm,8,3,0,2,0
5 sao,món ăn ngon nước mía lại sạch,7,2,0,0,0
3 sao,món ăn có cảm giác bị nêm nhiều bột ngọt,10,1,0,0,0
4 sao,tạm ổn. ngồi ăn nhìn xe chạy.hahah,7,0,0,3,0
2 sao,có bột ngọt. say khướt,5,1,0,0,0
1 sao,"giá quá cao, không xứng với giá.",7,0,0,0,1
5 sao,"rất ngon, giá bình dân",5,2,0,0,2
5 sao,ngon nhé,2,2,0,0,0
5 sao,mọi người ăn rất tốt,4,2,0,0,0
2 sao,ngày càng mắc và mất hương vị ngày trước,9,1,0,0,1
5 sao,giá hơi mắc nhưng ngon,5,2,0,0,1
3 sao,"không ngon lắm, giá rẻ",5,1,0,0,2
5 sao,"ngon ,cô chủ dễ thương",5,2,2,0,0
5 sao,"món ăn chay rất ngon,",5,2,0,0,0
3 sao,không ngon như mong đợi,5,1,0,0,0
5 sao,"sạch sẽ, nhiệt tình, giá cả ổn",7,0,2,2,2
3 sao,"ăn ngon, phục vụ nhanh",5,2,2,0,0
5 sao,"ngon, ăn no bể bụng",5,2,0,0,0
5 sao,"ngon, giá 28 vnd",3,2,0,0,3
4 sao,"nước dùng đậm đà, ngon",5,2,0,0,0
5 sao,ngon không cần bàn,4,2,0,0,0
5 sao,đồ ăn ngon sạch sẽ,5,2,0,2,0
5 sao,rất ngon,2,2,0,0,0
4 sao,ngon ổn,2,2,0,0,0
4 sao,khá ngon,2,2,0,0,0
5 sao,"ngon, phục vụ nhanh",4,2,2,0,0
4 sao,"vừa ăn, hợp khẩu vị.",5,2,0,0,0
5 sao,ngon rẻ,2,2,0,0,2
5 sao,ngon nhanh rẻ,3,2,2,0,2
4 sao,cug được,2,3,0,0,0
3 sao,tạm thôi giá cao,4,3,0,0,1
5 sao,"ngon, bổ, rẻ",3,2,0,0,2
4 sao,canh bún ngon,3,2,0,0,0
4 sao,tạm ngon,2,2,0,0,0
2 sao,điểm ăn ngon,3,2,0,0,0
2 sao,mắc dở,2,1,0,0,1
3 sao,không gian hẹp.,3,0,0,1,0
4 sao,hương vị tuổi thơ,4,2,0,0,0
4 sao,không gian hơi hẹp,4,0,0,1,0
5 sao,rất ngon,2,2,0,0,0
3 sao,ăn cũngười tạm được,4,3,0,0,0
4 sao,phục vụ tốt,3,0,2,0,0
4 sao,youtube bàn tay việt,4,0,0,0,0
4 sao,quán ngon.,2,2,0,0,0
3 sao,tạm,1,0,0,0,0
2 sao,vừa dở vừa mắc,4,1,0,0,1
3 sao,"tạm ổn, chứ không quá ngon",6,1,0,0,0
5 sao,tôi thích chỗ này nên tôi ủng hộ nhiều các bạn nên thử để biết hương vị canh bún gánh,20,2,0,0,0
5 sao,tạm,1,0,0,0,0
3 sao,tạm,1,0,0,0,0
5 sao,rất tốt,2,0,0,0,0
1 sao,"hôm nay là thứ 2 đầu tuần quán vắng, tôi ngồi vào quán 5 phút thì mới có người lại dọn bàn và đưa phiếu order. đưa menu và phiếu xong thì nhân viên đi mất tiêu, tôi ngồi đợi để đưa nhân viên lại phần ăn đã order. một lúc sau nhân viên đưa 2 phần ăn cho tôi nhưng không có đưa nước mặc dù tôi vào trước nhưng có khách vào sau ngồi sát bên tôi thì có nước trước, tôi có bảo bạn nhân viên thiếu 2 ly nước nhưng một lúc sau thì không thấy đâu. tôi lại gọi thêm 1 bạn nhân viên nửa thì bạn đó nói hết trà đá và tôi order lại 2 trà tắc nhưng khi tới lúc ăn xong luôn thì không thấy nước đâu trong khi đó quán vắng, không lẻ tôi vai trò khách hàng để được phục vụ mà phải nài nỉ hỏi đi hỏi lại 2 ly nước đó. thật sự quán này phục vụ quá tệ chỉ marketing bên tiktok thì nhiều",174,0,1,0,0
1 sao,"phần ăn bún đậu bánh tráng thập cẩm - mắm tôm mặn, không ngon như trước đây ghé quán ăn vài lần - tai heo, chất lượng đồ ăn vệ sinh không sạch sẽ, có feedback lại nhân viên làm lơ kêu cái này ảnh hưởng đèn có côn trùng rớt xuống? mình bỏ phần ăn giữa chừng đi về luôn. nói chung bún đậu chỗ này không ngon, nhân viên tỏ thái độ với khách 110, chắc chắn sẽ không bao giờ quay lại chỗ này lần nào nữa",90,1,1,0,0
1 sao,thịt và tai heo đã bị chuyển màu thâm có thể do để lâu ngoài trời nóng. 12h trưa vào ăn đưa 200 vnd tiền mặt mà bảo mới sáng sớm tụi em không có tiền lẻ để thối. làm dịch vụ mà không chuẩn bị tiền thối cho khách mỗi ngày thì nên xem lại chứ luyên thuyên chất lượng cao trên tiktok làm gì. lí ra không lên bài một sao vì dặn lòng lần này quay lại là lần cuối ăn vua đậu rồi. nhưng không sáng nay đi tiêu chảy nhiều lần có lẽ nhờ mớ thịt đó. cảm ơn không hẹn gặp lại!,107,1,1,0,0
1 sao,"10102025 mình với btrai có đi chơi và tìm quán ăn thì thấy quán đông khách mình nghĩ là ngon nên đông. mình có ghé vào ăn quán dơ nhiều dấu chân mình cũng thông cảm vì đông khách nhưng ít ra quán quét đi giấy ăn,vỏ tắc dưới sàn tránh người khác không chú ý lại dẫm vào bầy hầy thêm. menu thì như các quán khác nhưng khi món ra thì mình thấy không ngon không có phèo như các quán khác mình từng trãi nghiệm. đặc biệt là mắm tôm nó lỏng như pha nước không được nguyên chất như những quán mình đã ăn. nhân viên có lỡ làm rơi miếng đậu chiên vào ly nước tắc bạn mình và có xin lỗi và đền bù bằng cách cho thêm 1 dĩa nem 3 miếng phần này cũng coi như sơ xuất không ai muốn. đến lúc mình ăn bún có mùi sắp thiêu mình đã bỏ hết bún không ăn. đến giá cả thì mình thấy cao hơn mấy quán trước 10 vnd vì 1 mẹc 1nguoi thì 60mấy nghìn có chỗ thì chỉ 50-55 vnd1nguoi. bọn mình ăn hết 140mấy nghìn. chẳng đáng bao tiền nhưng mình nghĩ ăn 2 tô bún bò còn ổn hơn vì mình thấy đồ ăn ở quán không ngon. đây là đánh giá riêng và khẩu vị riêng của mình.",230,1,2,1,1
1 sao,"mình là shipper thường xuyên lấy đơn của quán. quán ở địa chỉ cũ 61nvb nhân viên khá dễ thương, có trách nhiệm chắc do bạn quản lý cũ khá ổn. từ khi dời qua địa chỉ mới 24 lê lợi, không còn bạn quản lý cũ với 1 bạn nhân viên nữ khá dễ thương và làm việc có trách nhiệm, đổi sang 1 quản lý khác và một số nhân viên thiếu trách nhiệm và trung thực trong công việc. đỉnh điểm là tối hnay 10 vào lúc 21h20 mình có nhận đơn của quán, và tranh thủ đến quán đọc mã đơn để quán làm món vì đặc trưng của quán này là mưa đợi shipper đến, đọc mã đơn, rồi mới bắt đầu làm, mặc dù khi khách đặt đơn là quán đã nhận được đơn nhưng không làm sẵn. khi mình đến thì bạn nhân viên nam hỏi mình mã đơn mấy, mình trả lời và bạn ấy có nói bộ đàm để bếp làm đơn. do trước mình có 2 bạn tài xế cũng đang đứng đợi và quán cũng thường làm món lâu, nên mình nói với bạn nhân viên đã nhận đơn mình là làm đi nhé, mình đi giao đơn rồi mình quay lạ. bạn nhân viên dạ và gật đầu nên mình tranh thủ đi giao đơn cho khách khác. khi mình quay lại quán sau hơn 30p thì vẫn không có hàng của đơn mình. nhân viên hỏi lại mình mã đơn và lại nói bộ đàm cho bếp lần nữa. và mình cũng sẵn sàng chờ tiếp, nhưng đến sau mình là 3 shipper grab đến và họ đều được đem hàng ra liền, có đơn có sẵn luôn chứ không phải theo nguyên tắc của quán là mưa đợi shipper đến mới làm. còn mình đến đọc lần thứ 2 rồi nhưng vẫn không có món. thời gian giao hàng cho khách trễ 30 phút so với dự kiến. trong khi sẵn trên bàn là 1 đơn món giống hệt món trên đơn của mình chỉ khác là đơn đó thêm 1 phần nem chua quán đóng 1 hộp nem chua riêng. mình thấy đơn mình chờ hoài không có món, khách thì trễ giờ ra sân bay khách hối. mình mới nói mấy bạn nhân viên của quán là đơn trên bàn này món giống của chị chỉ dư hộp nem chua, chị lấy hộp nem chua ra để lại đây rồi chút tụi em đem bịch kia ra rồi bỏ hộp nem vào là được rồi. thế là mình tranh thủ chạy giao cho khách để kịp giờ bay của khách. vừa đến nhà khách và gọi khách xuống lấy thì 1 bạn nam của quán gọi điện thoại cho mình bắt mình phải đem bịch hàng đó qua quán lại và dùng lời lẽ rất nặng lời, làm khó mình chắc vì mình là phụ nữ lớn tuổi. vì phải quay lại đem hàng đưa lại quán để quán đưa món y hệt vậy cho mình nên quá trễ giờ của khách, khách gọi điện thoại bảo không thể nhận hàng nữa, buộc lòng mình phải ck trả lại tiền cho khách và cho quán luôn phần bún đậu đó vì mình không có nhu cầu ăn món ăn của quán đơn thu tiền mặt nhưng do gấp lúc vừa nhận đơn khách gọi và đã ck trước cho mình. cái không trung thực của nhân viên ở đây là nói mình mới tới đọc đơn chứ không phải đọc trước rồi đi giao hàng mình có bảo check lại cam, rồi nói mình vừa tới tự ý lấy bịch hàng đi và không nói gì với nhân viên quán mình cũng bảo check lại cam để cái thằng ranh gọi điện thoại nói mình này kia như 1 người thiếu ý thức. không trung thực nhằm chối bỏ, trốn tránh sợ chịu trách nhiệm. thói làm việc vô đạo đức như các bạn sẽ khó tồn tại ở xã hội này. chê! kql mình thí hết 95 vnd để trả khách bằng tiền giao hàng chạy 2-3 tiếng ròng rã mưa gió",694,0,1,0,0
5 sao,"quán đồ ăn ngon, nhân viên dễ thương nhiệt tình",10,2,2,0,0
1 sao,"đặt app về ăn mà xem rau như thế này thấy chán không, nt page thì cũng không trả lời",20,1,1,0,0
5 sao,"phần như hình là mẹt cuốn thập cẩm 86 vnd ăn 2 người là no luôn í. còn được free refill 1 lần bún nữa nè. mình với bạn trai thêm nước nữa là hết 92 vnd cho 2 người, rất ngon, nóng giòn, topping nhiều, đa dạng",46,2,0,0,2
5 sao,"lúc nào cũng đông đúc, nhộn nhịp. món ăn thì đầy đủ và ngon nên tôi cũng hay ghé ăn. đơn đặt hàng giao tận nơi cũng khá nhiều, nên tôi nghĩ sẽ tốt hơn nếu có chỗ đậu xe máy riêng cho tài xế.",45,2,0,3,0
1 sao,mình không biết quán có dùng rau cũ mà khách khác đã sử dụng để ra cho khách mới không mà rau của mẹt bún đậu của mình nó có dính vết như của người khác ăn thừa. khi mình khiếu nại nhân viên cũng không có bất cứ lời xin lỗi nào với mình. tụi mình bỏ dở cả 2 mẹt do thật sự nó thấy ghê quá. không biết quán làm ăn vậy có hổ thẹn với lương tâm hay cảm thấy thất đức không nữa.,88,1,1,0,0
1 sao,"ê t đợi gần cả tiếng mới có đồ ăn, không 1 tiếng xin lỗi nhân viên còn đứng cãi lộn um xùm, nhân viên nữ thái độ không chấp nhận được",33,0,1,0,0
1 sao,món mắc nhất trong menu như khẩu phần ăn con nít! phải oder thêm mà nhìn vào thấy phát ngán thua xa các quán khác! nói chung rất tệ ai đi theo map nên cân nhắc !,37,1,0,0,1
2 sao,"01042025 chê: - phần bún free mình không đòi hỏi nó phải nhiều nhưng ít ra cũng phải đẹp mắt, dĩa bún bưng ra có cục nát, cục vụn, còn thua cả dĩa bún lúc sau mình order thêm - không gian quán chật, hũ gia vị được đặt lên ghế, có bàn khác để được giá đũa lên bàn cũng bị khách lỡ tay hất đất, ngồi chật rất không thoải mái - tóp mỡ cứng, ăn trúng phải đau răng nhé - hũ ớt ba chấm vô cùng, vài trái chuyển sang màu sẫm như sắp hư, có trái héo, trái bị cắt dang dở khen: - tuy chật nhưng quán sắm quạt treo rất nhiều để đảm bảo khách mát. - nhân viên thông báo kỹ về khẩu phần free cảm nhận: - theo dõi facebook quán cũng khá lâu, mình đến vì muốn được ăn ngon chứ mình không đến vì bún free, rau free. mà bưng dĩa bún free bị nát ra, mất thiện cảm vô cùng. khẩu vị mình cũng không hợp với quán, từ mắm tôm mặn đến chả cốm. ra bill 132 vnd được cái đồ ăn rất nhiều, ăn no nhưng vì khẩu vị và cách thức phục vụ của quán, xin phép cho 2 sao",214,1,3,1,3
1 sao,"đang ăn cái phát hiện có ruồi ở trong mắm tôm ạ. khi mình phát hiện và gọi nhân viên ra thì chỉ đổi chén mắm tôm và nói đúng câu xin lỗi là xong chuyện đến khi ra thanh toán thì nói giảm 25 vnd cho mình, mình bảo em không hài lòng cách giải quyết bên mình khi nãy chuyện xảy ra thì ngta đáp tại em cũng không biết nói gì. mình không biết nói gì hơn và chỉ nghĩ do mình xui thôi, mình đánh giá trên google để cảnh báo cho mọi người trước khi có ý định đến quán trải nghiệm dịch vụ ạ. chi nhánh gần đại học iuh nhé mọi người. cảm ơn mọi người đã đọc.",123,1,1,0,1
4 sao,"mình mua mang về phần 49 vnd. - về đồ ăn: đầu tiên mình ăn nước tương nên phần mắm tôm mình không nhận xét. còn về phần topping thì khá nhiều so với các chô khác mình ăn. order lúc 21h nhưng các món chín đều khá tươi. rau cũng tươi có dưa leo hơi bị ngã màu. - về dịch vụ: mình kêu rau nhiều ít bún, thế là được thêm free hẵn 1 bịch rau luôn. còn bún vẫn nhiều nhé. mua mang về nên đợi hơi lâu nếu các bạn ở nhà lười đi thì mình nghĩ đặt ứng dụng giao hàng để dành thời gian làm việc khác ổn hơn. - bầu không khí: mình ăn 4,5 lần rồi nhưng toàn mua mang về, nhưng nhìn vào thấy quán cũng khá thoáng.",136,2,2,2,0
1 sao,"mới ăn xong về liền, bún đậu mà không có đậu, gọi nước từ lúc đầu ăn gần xong vẫn chưa mang nước ra, phải kêu lần nữa mới mang nước ra mà phải chờ hơn 5p, trong khi quán đông nhân viên mà toàn ngồi chơi, phục vụ quá tệ, nhân viên đâu đó chừng 5 6 bạn mà còn ồn hơn cả khách, do chất lượng đào tạo nhân viên không tốt, ý thức chưa tốt, hay do quán chưa đủ chuyên nghiệp để khách hàng được tôn trọng vậy. tạm biệt quán, xem như đây là lần cuối chúng mình ủng hộ.",105,1,1,0,0
1 sao,"lần đầu mình đi ăn ở quán , thái độ nhân viên không hài lòng , lên mặt , kêu đồ ăn viết giấy mà không mang ra đủ , lúc gọi mới lấy còn lấy thiếu đồ , xin rau thêm không cho , lúc đưa bill thì đưa 1 tay , không biết cách phục vụ như vậy mà làm được , hay chưa được training , mình cũng làm dịch vụ , mà mấy bạn khá là lên mặt bạn đeo kính và bạn đeo túi chéo , mong quán đọc được train lại",99,1,1,0,0
