place_name,user,rating,time,text
Busan Korean Food,Giao Phan,1 sao,một năm trước,"Gọi 3 món gồm cơm trộn, mì tương đem, gà, đem 2 món như hịn, ăn hết 3 món 30p mà món còn lại ko lên gần 1 tiếng, cơm vo gạo nấu lên hay gì lâu vậy, trải nghiệm tệ"
Busan Korean Food,Annn,1 sao,6 tháng trước,Quán âm binh kiu chờ bàn 20p. Lát sau báo lại hết nhận khách
Busan Korean Food,Duy Tâm Nguyễn,1 sao,2 năm trước,"Mình dắt theo 2 bé vô order đồ ăn rồi,bàn kia mới bắt đầu order,thế nhưng bàn kia đã ăn và bàn mình vẫn còn ngồi đợi đồ ăn,vô nhắc thì mới đem ra được 2 phần nước,1 nước suối,1 7up,nhìn chung thì thật sự là rất thiếu nhân viên,2 bé quá đói,trải nghiệm quá tệ.Bàn số 1 ngày 16/2/2024 20h10."
Busan Korean Food,Giao Nguyễn,1 sao,một năm trước,Là đồ ăn giao hàng kiểu v đó hả? Tưởng mang bọc rác lại cho t ko á???
Busan Korean Food,Hà Ngọc,1 sao,một năm trước,"Nhân viên gì oder đồ ăn chậm chạp. Bàn mình vào trước 2 bàn sau mà bàn ngta lên đồ ăn hết bàn mình  chưa lên được món nào . Nhân viên quán k một lời xin lỗi . Mình nói thì lên thiếu món , Trải nghiệm tệ mặc dù đồ ăn ok , không ghé lại chi nhánh này ."
Busan Korean Food,Uyên Nguyễn,1 sao,một năm trước,"Lên món quá lâu, phục vụ tệ
Muỗng, đũa dơ có dầu"
Busan Korean Food,Vinh Khang Nguyen,1 sao,2 năm trước,"Quán làm cực dơ có gián trong thức uống, nhân viên không tích cực, quản lý cũng chả có tác dụng gì"
Busan Korean Food,福-海,1 sao,một năm trước,"Phần thịt nướng 155k nhưng chỉ có vài miếng và bị cháy, ướp cũng không đậm đà như các chi nhánh khác."
Busan Korean Food,Minh Dinh,1 sao,11 tháng trước,"Đây là quán ăn tệ nhất mình từng ăn. Cái gà teriyaki mà cái sốt ăn giống chè trôi nước 100%. Sốt bị vón thành thạch, vị ngọt kinh khủng như đường. Phản ánh với nhân viên thì trả lời là gà nó là như vậy bình thường mà và ko có động thái gì."
Busan Korean Food,Nguyễn Thị Phương Thảo,1 sao,7 tháng trước,"Thái độ nhân viên quá tệ, lên món lâu nhma món nào cũng nguội"
Busan Korean Food,Ngọc Nguyễn,1 sao,11 tháng trước,"Rất bực mình thái độ của nhân viên
“Lúc mình vô bàn 2 người kế bên cây cột, 2 bạn kia đã chuyển qua bàn khác rồi mình mới tới bàn đó ngồi. Mình ngồi chổ đó gọi món xong rồi 2 bạn lúc nảy qua bàn …"
Busan Korean Food,Anh Nguyen,1 sao,3 năm trước,"Nhân viên ồn ào, thái độ, phát sợ!!!! Sau này không bao giờ ghé lại hay giới thiệu ai hết"
Busan Korean Food,Thống Minh,1 sao,một năm trước,"Mình xin rì viu quán vào ngày 7/12, mình đi ăn cùng 2 người bạn.
Chất lượng món ăn + Giá: Thức ăn okay, tương đối ngon, tổng bill mình ăn chỉ có 465k (150-160k/người) nên mình nghĩ giá cũng rẻ, phù hợp chất lượng món. …"
Busan Korean Food,Huyền My Lê Thị,1 sao,một năm trước,Lúc trước ở quận 7 mình rất hay ăn busan và service và vệ sinh rất tốt và sạch sẽ. Nay chuyển sang gò vấp mình vẫn tiếp tục ủng hộ và đến quán ăn 1 lần và đặt app 1 lần …
Busan Korean Food,Minh Phạm Văn,1 sao,một năm trước,"Trải nghiệm ngày 28/02/2025 là quá tệ, mình ghi phiếu order đợi 30p ko lên món, mình đi 2 người lên đc 1 cốc nước, hỏi bạn nhân viên thì mới đc đem lên 1 cốc nữa. Đợi 45 phút vẫn chưa có món mình hỏi thì nhân viên lại trả lời là 2-3 phút …"
Busan Korean Food,Mỹ Tiên,1 sao,3 năm trước,"Nhân viên thái độ, thức ăn dở một trời một vực so với các chi nhánh khác :)) ít hơn , vị súp như dùng muối cháo gấu đỏ :))) thề 1 lần trải nghiệm ở PHAN VĂN TRỊ nhưng bên Nguyễn Gia Trí ăn ngon vs phục vụ tốt hơn ( ảnh súp chưa ăn một muỗng nào )"
Busan Korean Food,hung nguyen,1 sao,3 năm trước,Món ăn lên quá lâu. Oder nước mà lâu k đem lên. Thức ăn tạm ổn. Phục vụ chậm chạp. Trải nghiệm quá tệ
Busan Korean Food,Tony Tran,1 sao,một năm trước,Nhân viên quá tệ khâu đem món quá tệ vô trước 1 tiếng đông hồ người vô sau thì có món trước. Bàn thì có số order thì có giấy mà dịch vụ còn thua cả quán lề đường nhân viên mới thì lụp chụp nhân viên cũ thì hỏi còn không thèm trả lời. Coi như lần này là lần cuối cùng ghé
Busan Korean Food,Vân Anh Đặng Thị,1 sao,một năm trước,"Mình vào quán lúc 14g kém
Dịch vụ thật sự rất tệ !!!
Đồ ăn chưa dùng nhưng biết ntn …"
Busan Korean Food,Ngô Thừa Ân,1 sao,một năm trước,"lần đầu ăn mì lạnh dở vậy luôn, chua kinh khủng, có trứng nma vừa cắn miếng xong tưởng vắt chanh vào.
canh kim chi là món thích nhất ở busan các chi nhánh khác mà vào đây ăn ko đậm …"
Busan Korean Food,Hạnh H,1 sao,một năm trước,"Một chiếc quá quá tệ, từ vệ sinh đến ngay cả cái menu."
Busan Korean Food,Nhi Thi,1 sao,một năm trước,"Nhân viên thái độ thờ ơ, gọi mãi không trả lời đứng nói chuyện và cười đùa không để ý gì đến khách"
Busan Korean Food,Bích Vân,1 sao,một năm trước,"Phục vụ ở đây không ổn lắm, mình đi 2 người gọi cũng 3 4 món, ban đầu thì gọi nước mình thấy ra nhanh, nhưng mà mình đợi cũng hơn 30 phút mà bàn kế bên đi sau thì đồ ăn ra trước. thật sự không hiểu nhân viên làm ăn kiểu gì."
Busan Korean Food,Vincent Doan,1 sao,một năm trước,"Đồ ăn phục vụ lâu (28phút), nhân viên không nhiệt tình, tôi có hỏi nhân viên là bàn của tôi có kim chi đi kèm hay ko, nhân viên quay đi và đặt cho tôi 1 chén kim chi rồi bỏ đi, ko hề có 1 câu giao tiếp. Cảm giác như khách hàng là gánh nặng …"
Busan Korean Food,Quốc Bình Nguyễn Trịnh,1 sao,một năm trước,Mình không biết là mỗi chi nhánh mỗi chủ hay như thế nào. Nhưng thật sự với tư cách là khách quen ở đây mình thấy chi nhánh này VÔ CÙNG TỆ. Mình ăn ở đây rất nhiều lần cũng có những cái khó chịu nhưng chưa bao giờ đến mức phải lên complaint …
Busan Korean Food,quỳnh nguyễn,1 sao,một năm trước,"Một trải nghiệm quá tệ, khuyên mọi người k nên đến quán này. Quán đông nhân viên mà phục vụ chậm để khách chờ 1 tiếng đồng hồ mới mang đc ly nước ra. Đồ ăn thì dở, cơm trộn mà trứng chiên chín cứng ngắc. Nhắc nhở nhân viên ra món đến 5 lần …"
Busan Korean Food,Vy Pham,1 sao,một năm trước,"Phục vụ rất chậm, đợi 30 phút mới đem món lên. Món chả cá nước chỉ ấm chứ không nóng. Phục vụ quên đem kim chi ăn kèm, khách nhắc mới đem lên dù các bàn đến sau thì lại có đem đủ. Không đem khăn ướt cho khách. Tính tiền thì nhanh"
Busan Korean Food,Long Hoang,1 sao,9 tháng trước,"ae ăn ở chi nhánh khác qua đây khóc thét
16k đc1 ly pepsi nhỏ hơn lỗ mũi
món ăn đc 1/10 các cn khác"
Busan Korean Food,Chi Hoàng,1 sao,một năm trước,Xứng đáng âm sao. Thái độ nhân viên cọc cằn. Để đồ ăn xuống mà thảy như cho chó ăn. Im im ko nói được tiếng nào.bàn thì dơ nhân viên k lau.  Nhân viên ngủ trong giờ làm Lúc 12h23 ngày 19/2
Busan Korean Food,Tam Ngominh,1 sao,8 tháng trước,Khách đợi lấy hàng giao cho khách quá lâu 40f cho 1 đơn hàng vì khách đông mà nhân viên quá ít!
Busan Korean Food,Hoang Nguyen,1 sao,4 năm trước,"Đặt miến trộn và kimbap qua grab thì được giao dư thêm 1 món súp bò (không phải trả thêm tiền).
Kimbap hơi khô còn miến trộn được khuyến mãi thêm kim bấm trong hộp đựng. May là mới nhai nên phát hiện kịp."
Busan Korean Food,Trung Nguyen Anh,1 sao,một năm trước,"Đặt đơn lâu, Đặt từ 11h đến 1h chiều vẫn chưa giao, không thấy phản hồi, làm ăn cẩu thả không có trách nhiệm, ít nhất phải quản lý xem đơn khách như thế nào nếu lâu quá thì gọi điện để người ta đặt quán khác, bụng đói rồi gặp quán làm việc chán vãi. Không khuyến khích mọi người đặt đồ ở đây."
Busan Korean Food,Kim Khánh Lưu Hoàng,1 sao,10 tháng trước,"phục vụ hời hợt, quán rất bẩn, đồ ăn cũng tạm ổn nhưng mình thấy hơi ít so với các chi nhánh khac"
Busan Korean Food,dong an,1 sao,11 tháng trước,muốn ngồi phải ngồi theo sắp xếp của nhân viên thì do không có chổ mình cũng chấp nhận …
Busan Korean Food,THI THANH THUYEN Le,1 sao,11 tháng trước,"Đồ ăn gì nấu dở lạy, gà thì như mấy tháng, dẫn con nó ăn vô nó dở nó ói 2 lần . Ko dám quay lại. M.n cẩn thận ngộ độc như chơi"
Busan Korean Food,Thao Bich,1 sao,một năm trước,"Thích ăn đồ ăn của busan nhưng thật sự phục vụ quá tệ, nhân viên đứng đùa dỡn với nhau chứ không ai take care khách mà cũng không phục vụ đàng hoàng"
Busan Korean Food,Nhật Duy Đào,1 sao,một năm trước,Mình ăn món chính xong được 15 phút rồi nhưng vẫn chưa có món khai vị lên??? Hỏi nhân viên thì ập ợ ko trả lời tròn chữ.
Busan Korean Food,Mỹ hạnh Nguyễn thị,1 sao,một năm trước,"Đồ ăn, bác bảo vệ, cơ sở vật chất tạm được không bàn tới; riêng chỉ nhân viên, nhấn mạnh là các bạn nhân viên ở chi nhánh này bôi nhọ dô bộ mặt của quán; quản lý hay cấp trên phải xem xét lại, ăn lương mà làm việc quá tệ, hách dịch, như ông …"
Busan Korean Food,Hoang Truong,1 sao,một năm trước,Quán cực tệ. Không nên vào ăn. Vô ngồi chờ 40p chưa lên món. Hối nhiều lần mới đưa lên. Đồ ăn có chân gián bên trong. Chán tính tiền về luôn. Không bao giờ vô lần thứ 2
Busan Korean Food,Tú Lê,1 sao,một năm trước,"Trải nghiệm thật tồi tệ !
Các món ăn thì giá cũng cao không phải rẻ mà làm mang ra ăn thì như nước lã
Muỗng đũa rửa còn dơ ,cũ …"
Busan Korean Food,Tlinh Phạm,1 sao,một năm trước,"nhân viên phục vụ rất tệ không quan tâm khách hàng mà ngồi tụm lại nói chuyện thái độ cợt nhả, chưa bao giờ đi ăn quán hàn nào mà tệ hết mức đến vậy sẽ ko quay lại, mọi người nên cân nhắc đừng để phải khó chịu vì một bữa ăn nhé"
Busan Korean Food,Duyên Lê thị mỹ,1 sao,một năm trước,"Thái độ nhân viên rất tệ, không biết các bạn nhân viên phục vụ ngày 8/6 trình độ văn hóa có hết 12/12 chưa mà cư xử rát thiếu văn minh. Khách kêu dọn bớt thì dọn luôn đồ khách đang ăn với thái độ rất kênh kiệu, lúc mình nhờ bạn lấy hộ cái …"
Busan Korean Food,Thanh Vương,1 sao,một năm trước,"Tệ từ đồ ăn tới phục vụ, kêu những món đơn giản mà chờ gần 50p mới lên đồ ăn. Nhờ nhân viên lấy thêm sốt mà nhân viên không lấy luôn :)) qua Hanuri còn OK hơn nhiều"
Busan Korean Food,Lê Nguyễn Bình Vi,1 sao,một năm trước,"Nhân viên thái độ với khách hàng, không thân thiện, gọi món lâu đợi gần 2 tiếng chưa lên món, bỏ tiền ra ăn mà giống như ăn xin vậy đó. Món hệ thống lớn như vậy là không traning nổi nhân viên thì kinh doanh làm gì"
Busan Korean Food,Thương Thương,1 sao,2 năm trước,"Huhu đồ ăn ngon nhưng phục vụ kém quá ạ. Mình gọi đồ ăn với nước lần nào cũng đợi 30’ mới có món. Nước cũng lâu, mình nhắc thì 15’ sau mới mang nước ra.  Nhiều khi quán đông mình cũng thông cảm nhưng nhắc hoài 2-3 lần thì mệt mỏi thiệt sự …"
Busan Korean Food,Yến Vy Đào,1 sao,Thời gian chỉnh sửa: một năm trước,"Đồ ăn tạm nhưng ý là hôm bữa mở chén lên có 1 đống gián bò ra, mà nhân viên bị khờ hay sao k biết xin lỗi cũng không biết giải thích. Đồ ăn hợp khẩu vị nhưng mà chắc nấu sẵn, nó nguội mà muốn khóc luôn á, nhân viên thì khỏi nói, thờ ơ số 2 …"
Busan Korean Food,Hoàng Phi Nguyễn,1 sao,một năm trước,"Nhân viên phục vụ rất tệ, nhân viên thì đông mà thái độ thờ ơ, mang món lên thì không nói 1 lời gì để đó và đi, mình gọi 3 món nhưng chờ khoảng 15p thì đem lên 2 món, và sau đó đợi thêm gần 30p vẫn k thấy lên món thứ 3, người vào sau thì …"
Busan Korean Food,Châu Nguyễn,1 sao,một năm trước,Cái nào củng tệ :))) nhân viên tệ ra món lâu :))) nói chuyện với nhân viên mà tưởng mình nhân viên còn nhân viên là khách không á :)))) đợi món 30p ko có khách ra nhắc nhân viên ko trả lời :))) đi ăn trả tiền mà tưởng ăn từ thiện
Busan Korean Food,Vũ Hoàng,1 sao,một năm trước,Thực sự có trải nghiệm rất tệ tại đây. Quán rất nóng như không có điều hoà vậy. Xin phục phụ tăng điều hoà hoặc có quạt nhưng không có. Bàn thì rất dơ nhờ phục vụ lau thì rất sơ sài thái độ phục vụ rất tệ không được chu đáo. Phục vụ lau bàn …
Busan Korean Food,19_Hoàng Thị Kim Ngân,1 sao,2 năm trước,Đồ ăn dở nhất trong các chi nhánh 🙂 súp bò hầm mà dai hơn lốp xe bò …
Busan Korean Food,huong nguyen,1 sao,một năm trước,"Bánh gạo gà chiên mật ong cảm giác nguội lạnh bánh gạo nguội ngắt dai như chiên mấy tiếng rồi gà mình ăn lê văn sỹ nóng hổi bên chi nhanh này thấy thất vọng
Chén đũa thì ướt nhem không hề đc hông khô hay lau qua, một từ thôi tệ …"
Busan Korean Food,Hạ Ly Trà,1 sao,2 năm trước,Gọi 5 món chờ đồ ăn rất lâu món đầu còn mang ra nhanh tới món thứ 3 phải đợi 1 món 30’ . Nói nhân viên hối bếp thù nhân viên cũng ậm ừ cho qua. Ngồi 1 tiếng chưa ăn xong hết món . Đợi 45 50’ chưa ra được hết món. Nhân viên đông mà chụm 6 7 …
Busan Korean Food,Thien Diep,1 sao,2 năm trước,Order nhân viên đem ra 1 phần còn 1 phần chờ tận 1 tiếng hỏi mình hỏi đi hỏi lại nv là món có chưa nv kiểu kêu chờ làm chứ cũng ko qtam mấy. Trong khi ngó các bàn khác khách vô sau mình rõ lâu nhưng đã có full đồ ăn :))) nv thì kiểu ko qtam …
Busan Korean Food,An Nguyễn,1 sao,một năm trước,"Quán làm ăn rất chán, mình đợi từ 7h47p -8h47p chưa có đồ ăn, mình đặt 5 món mà hơn 1 tiếng ra được 2 món nhưng mỗi lần ra món chỉ có 1 món chứ k ra dc 1 lúc 2 món, mình gọi 1 chai nước lọc mà gần 30p sau mới đem ra, mình bực quá thanh toán …"
Busan Korean Food,Phan Thu,1 sao,2 năm trước,"đồ ăn đợi lâu, có mỗi 2 tẩy đá chờ tận 30p, không đem kim chi ra trước, khách tới sau thì có đồ ăn liền, còn mình chờ cực lâu. Quán còn làm nhầm đồ ăn nữa"
Busan Korean Food,Maize Vi,1 sao,một năm trước,"Có gián bò lên bàn ăn của khách, nhân viên còn đập gián trước mặt khách ( tổng 1 con bò trên bàn 1 con bò dưới đất) đồ ăn cũng ok mà thấy vậy hết dám ăn"
Busan Korean Food,Lê Hoàng Thanh Vỉnh,1 sao,2 năm trước,"Nhân viên quá kém, tác phong phục vụ chậm chập mặt dù thông cảm cho quán đông khách, KHUYÊN THẬT CÓ ĂN THÌ NÊN ĐẾN CHI NHÁNH KHÁC ĐỪNG GHÉ Ở ĐÂY."
Busan Korean Food,Chi Lê,1 sao,3 năm trước,Quán làm ăn lom dom thiệt sự :)) Minh đặt đồ ăn ship về kèm lon sting lúc mở đồ ăn ra thì thấy ly đá đã qua sử dụng và còn lòng bỏng trà sửa trong đó. Thiệt sự không biết qua a nghỉ gì mà làm ăn như vậy được :))
Busan Korean Food,Evy Đặng,1 sao,7 năm trước,"Trời ơi ta nói gọi 3 món miến trộn ,sup kim chi với cơm trộn .vô ngồi chờ 15p mới đưa menu .chọn món xong chờ hơn 30 đưa ra đc sup với lại miến .ăn hếg sup với miến rồi mà cơm trộn vẫn chưa ra .mà mình đã là đứa ăn chậm mình vô từ 19h30 lúc …"
Busan Korean Food,Hoàng Hiệp Nguyễn,1 sao,4 năm trước,"Quá tệ, order thì lâu, gọi món mà 30p chưa mang nổi 1 ly nước ra, 2 lần đi thì 2 lần đều như v, ko có cải thiện, còn phụ thu phí cao"
Busan Korean Food,Võ Phi,1 sao,7 năm trước,Nhà hàng làm món cho khách rất chậm.gần hơn 40p mà chưa có món và Thái độ nhân viên rất tệ. Mình cũng là người trong lĩnh vực nhà hàng cũng không thông cảm dc với nhân viên ở đây!
Busan Korean Food,Tung minh,1 sao,4 năm trước,Làm mất tờ order của khách. Chờ cả buổi lên cho bàn khác xong mới quay qua ghi lại order.
Busan Korean Food,Mtiendtraiz,1 sao,một năm trước,"Nhân viên đậu xe làm trầy xe nhiều đường, xe ngta mới mua mà làm vậy!"
Busan Korean Food,Tùng Võ Thanh,1 sao,một năm trước,"Quá tệ, nhân viên không in hoá đơn, đùa giỡn"
Busan Korean Food,Quyên Quôc,1 sao,3 năm trước,"Lần đầu cũng như lần cuối, chi nhánh phan văn trị này nói thật quá trời chán"
Busan Korean Food,Phương Trúc Nguyễn Ngọc,2 sao,2 tháng trước,"Chi nhánh này ấy thiệt, lúc mình vào cũng không đông mấy mà có 4 5 bàn chưa dọn. Mình nhờ nhân viên dọn bàn giúp thì trời ơi cái khăn lau bàn chua lè chua lét má oi luôn á, mà lau cũng ẩu lắm dơ, rớt đồ ăn lên ghế hết mà cũng không lau lại …"
Busan Korean Food,Quynh Tu,2 sao,2 tháng trước,"Đồ ăn ở đây không tệ, tôi khuyên bạn nên thử món japchae. Tuy nhiên, dịch vụ thì tệ. Họ bắt anh chị em tôi phải chờ quá lâu, hơn 30 phút giữa mỗi món."
Busan Korean Food,Hà Trần Cẩm,2 sao,một năm trước,"Lúc vô thì các bạn có hỏi muốn lên lầu cho thoải mái. Lên thì thấy bàn bệt, vẫn oke. Nhưng ngồi 1 lúc chưa thấy ai mang menu vào thì mình lại đi xuống cho dễ order …"
Busan Korean Food,Huy Hoang Nguyen,2 sao,4 tháng trước,"mình không nhận xét về dịch vụ, mình chỉ muốn nhận xét về món ăn. hôm mình đi mình gọi: salad bò, súp kimchi, gimbap cá ngừ, gà viên, coca zero.
- salad bò: mình gọi món này vì muốn ăn healthy nhưng quán bỏ quá nhiều sốt …"
Busan Korean Food,Kiên Trần,2 sao,một năm trước,Mình là khách hàng quen của Busan nhưng toàn đặt qua app. Nay ghé ăn thử tại quán ra sao. Mà trải nghiệm tệ quá. Ít ra khi mới vào quán thì có bạn hỗ trợ mình lấy bàn. Còn khi gọi món ra. Mình nhận được 1 dĩa gà với kimchi là hết. Không …
Busan Korean Food,Trương Thanh Uyên,2 sao,một năm trước,"Ăn ở busan cũng rất nhiều lần rồi, nhưng đây là lần đầu tiên mình ăn tại chi nhánh này. Mình đi với bn mình là 2 người vào buổi trưa, quán không hề đông (chỉ có 2 bàn có khách) thì mình với bạn mình có vào ngồi bàn đôi cho thoải mái. Ngồi …"
Busan Korean Food,Ngọc Trâm,2 sao,3 tháng trước,"Đồ ăn ra chậm nhưng chất lượng không được tương xứng, gimbap rời rạc cơm khá nguội r và khô, soup bò hầm thì bò có mùi (tụi mình gần như chỉ thử miếng đầu là bỏ) miến xào tạm hơi nhạt và chưa chín rau, vào quán máy lạnh nhiệt độ khá thấp - lạnh. Nhân viên chậm (lơ đễnh - mình gọi nước nhưng đến cuối buổi vẫn kh có nhưng bill thì có)"
Busan Korean Food,Nguyên Khải,2 sao,2 tháng trước,"Góp ý cho quán nên cải thiện lại không gian.
- khong gian quán quá tối.
- vệ sinh quán tệ. ( cái menu lên mốc đen rồi cũng không thay được) …"
Busan Korean Food,Thịnh Vũ Đức,2 sao,8 tháng trước,"Có gián trong đồ đựng muỗng, đũa, kimbap cơm bị sống, hạt cơm cứng ngắc, kimbap cuộn rong biển bao nó dở ko còn từ nào để nói, gà sốt phô mai thiên về vị ngọt ăn tạm được, Tokbokki cũng tạm ko có có gì đặc sắc, lần đầu ăn busan bên bình …"
Busan Korean Food,Liễu Liễu,2 sao,4 năm trước,"Phục vụ lâu, lên món lâu. Thức ăn ở đây nhiều và khác với các chi nhánh khác nhưng vẫn oke. Bánh gạo hơi nhũn, ngọt k phải mùi vị mật ong. Cơm chiên cá ngừ thì phải tập trung lắm mới thấy dc vài miếng cá. Được cái kimchi ngon. Nói chung là ai đói quá thì nên đi chi nhánh khác chứ ở đây đợi tụt huyết áp."
Busan Korean Food,Tống Khánh Linh,2 sao,3 tháng trước,"Trải nghiệm quá tệ, hôm nay mình có ghé Busan ăn. Đồ ăn đợi rất lâu, giao lộn món của mình cho bàn khác đến khi có món mình gọi rồi thì chưa chín, miếng thịt còn đỏ au :)))"
Busan Korean Food,Mai Nguyễn Thị,2 sao,4 tháng trước,"Món ăn tạm ổn, phù hợp với giá cả.
Vệ sinh dơ, trên lầu có mùi khó chịu, sàn đi dơ bẩn, cuốn menu cũng dơ và cũ.
Nhân viên 4/10đ phục vụ ko chuyên nghiệp, thái độ.
Lần đầu trải nghiệm ở chi nhánh này, ko quay trở lại."
Busan Korean Food,Trúc Thanh,2 sao,11 tháng trước,"ăn nhiều lần nma lần này trải nghiệm tệ thật sự =)), chén đũa để trên bàn cho khách mà gián con bò trong đấy, nói nvien thì nv đổi chén mới cũng nhớt nhớt y chang. Đỉnh điểm là ngồi ăn ở trên ở dưới là mấy chú gián con bò nhong nhong ạ ☺️"
Busan Korean Food,TRÂN TRÂN,2 sao,2 tháng trước,"Đồ ăn đợi lâu kinh khủng không biết mấy bạn mò cái gì mà lâu đến như vậy,bàn mấy bạn nv cũng chẳng dọn kêu mấy bạn mới dọn"
Busan Korean Food,Anh Thư,2 sao,4 tháng trước,"Đồ ăn ra rất lâu, bàn tới sau thì đồ ăn ra rất lẹ. Panchan các bàn khác đều có, đến bàn mình xin thì mới đem ra. Nói chung quá tệ"
Busan Korean Food,Phong Trần,2 sao,2 năm trước,Giá cao quán đông đồ ăn dỡ nước chả có 3 loại là nước ngọt và nước suối. Nhân viên thiếu chuyên nghiệp
Busan Korean Food,Tuan Vu Phan,2 sao,3 năm trước,"Đồ ăn nguội ngắt (kim bắp chiên giòn như kiểu đồ thừa ở đâu mang ra, lạnh queo), nói nhân viên thì thái độ không hề vui vẻ. Chú ý đồ ăn nếu không hợp lý thì báo nv, không thì lại ăn phải đồ dư 😂 …"
Busan Korean Food,Viễn Huỳnh Tấn,2 sao,6 năm trước,"Quán dễ tìm, view đẹp, nhân viên order thì lúc order đưa mình nguyên 1 xấp thấy order để mình tự ghi vào những gì mình ăn , rồi họ lơ mình luôn, đồ ăn thì làm lâu, khó ăn rất khó ăn đối với những người không thích ăn hương vị hàn quốc"
Busan Korean Food,Nguyen Thanh Phu,2 sao,một năm trước,"em là học sinh nên chỉ mang 200k để hai người ăn thôi ko biết là do em gọi ít món hay sao mà em cảm thấy nhân viên ko mấy vui vẻ và có chút cọc cằn, em có gọi món bánh gạo sốt hàn quốc mà em thấy món ko có chút nóng nào thậm chí là em còn …"
Busan Korean Food,Thảo Trần,2 sao,7 tháng trước,"Soup tương đậu 60k mà khá sơ sài
Khó chịu nhất là ngồi ăn mà quán lau bàn bằng nước gì mùi như nước hoa xịt phòng mùi mắc ói vô cùng"
Busan Korean Food,Hiền Thuý,2 sao,một năm trước,"Đi 2 người gọi 4 món, lên chỉ 3 món, món cuối là kimbap cá ngừ thì ngồi ăn xong 3 món kia rồi vẫn không thấy đem ra, hỏi nhân viên mới báo bếp làm, kêu huỷ món thì nhân viên bảo lấy dùm, no rồi nên phải gói mang về,  không một lời xin lỗi khách, phục vụ tệ. Bếp nên xem lại quy trình ra món"
Busan Korean Food,Trịnh Minh Điền,2 sao,2 năm trước,"Quán vắng như chùa bà đanh mà không cho khách ngồi bàn đôi, kêu qua bàn đơn ngồi đi, cũng không thèm xếp ghế xếp bàn cho khách.
Order 2 tô mì cay gần 20 phút chưa làm xong (qua Hàn mua mì về nấu hay gì). …"
Busan Korean Food,Trần Nguyên Nhật Vy,2 sao,2 năm trước,Nhà hàng có dịch vụ và chất lượng món ăn ngày càng đi xuống. Cái dĩa mang đồ ăn lên cho khách bị bể và bạc màu nhìn dơ và không tôn trọng khách hàng. Món Súp kim chi thì thịt rất dai và có mùi hôi.
Busan Korean Food,Dieu Tuong,2 sao,10 tháng trước,"Tối qua vc mình ghé quán ăn & ngồi bàn 21. Trước đây đã có ghé thì thấy các món ăn cũng ok ko đến nôie nào nhưng tối qua thì thất vọng lắm. Mong chủ quán xem được bình luận này. Mình gọi 4 món ( canh bò bulgogi, mì tương đen, bánh gạo & gà …"
Busan Korean Food,Phan Hoàng Kiên,2 sao,2 năm trước,"Đồ ăn không quá ngon, rau thêm thì ko được tươi. Đồ nướng đem ra là đã hết nóng lun.
Dịch vụ thì khá chậm dù lúc quán ko đông khách. Ko thấy có phục vụ khăn giấy dù …"
Busan Korean Food,Quỳnh Như,2 sao,một năm trước,"Rất ồn, nhân viên thiếu chuyên nghiệp đứng nói chuyện không quan tâm khách mỗi lần gọi đồ rất khó, không bao giờ quay lại 😡😡 …"
Busan Korean Food,Huu Mai,2 sao,8 tháng trước,"Ngày 20-08 lần đầu mình đi thử busan ở Gò vấp, cách thức oder thì viết tay, thì mình có kiu món ghi vô giấy là 1 mì cay cấp 0 và 1 mì cay cấp 5, thì do mình lần đầu đến nên mình không biết là nước dùng mì là cay sẵn, nên mình có hỏi đổi …"
Busan Korean Food,Phạm Đoàn Hồng Ân,2 sao,2 năm trước,"lúc mình tới thì quán không đông lắm, rổ để chén đũa thì rách và cũ rất nhiều, nhân viên thì vừa phục vụ miệng thì vừa nhai rất khó chịu, mình có gọi canh kim chi nhưng trong canh không hề có 1 miếng kim chi nào nên gọi bạn nhân viên để hỏi …"
Busan Korean Food,J Matt,2 sao,2 năm trước,"Lâu lâu thèm ăn busan ghé chi nhánh mà ăn dở tệ, cơm trộn bò mà sốt ngọt lừ,kim chi làm xay hành lá zô trong hay sao mà rất hôi với người k ăn đc hành nhue mình, vị kim chi k ngon như trước đây, ăn kim chi ngon phải mua thêm mang về, canh …"
Busan Korean Food,Thuỳ Trần,2 sao,9 tháng trước,"Món thịt cuộn nấm mặn, nhân viên phục vụ mặt chầm dầm, trên bàn k để khăn lạnh, nước chấm, đợi xin mới đưa. Tăm xỉa răng xin, mấy ng đưa mấy cái tăm. Tiết kiệm dữ."
Busan Korean Food,anh nguyen,2 sao,11 tháng trước,"Đồ ăn càng ngày càng tệ. Thái độ nhân viên không tốt, trả lời hờ hững. Khách chưa chốt order nhưng lại tự mang đồ ăn ra rồi báo là không được trả hàng. Thịt nướng 140k/ phần nhưng vài miếng rau. Từ khách hàng ruột thành khách hàng bái bai, không hẹn gặp lại :)))))"
Busan Korean Food,Ngân Lê Nguyễn Thu,2 sao,3 năm trước,"Nhân viên hay đứng tụm lại nói chuyện, đồ ăn bình thường, phục vụ lâu."
Busan Korean Food,Nguyễn Hữu Thông - DSSGN2,2 sao,một năm trước,"Quá tệ, khách ngồi ăn sắp về rồi mà mở cái nhạc thẩm  k nổi luôn mà. Lần đầu cũng như lần cuối không bao giờ ghé quán ăn nữa"
Busan Korean Food,Nhi Le Y,2 sao,7 tháng trước,Món ăn k giống chi nhánh khác đã ăn qua nhưng thấy chất lượng rất k hợp lý
