rating,text,word_count,food,service,place,cost
5 sao,"do an ngon , phuc vu nhiet tinh",8,2,2,0,0
5 sao,ngon giá rẻ view đẹp,5,2,0,2,2
5 sao,"anh lập quá nhiệt tình,quý anh đấy",7,0,2,0,0
5 sao,bà khá cái miệng bà quá trời,7,0,0,0,0
5 sao,lầu 1 hơi nóng ở dưới ổn,7,0,0,1,0
1 sao,thái độ phục vụ quá kém,6,0,1,0,0
5 sao,quốc khánh nè quán ơi,5,0,0,0,0
5 sao,đồ ăn ngon,3,2,0,0,0
5 sao,ngon phục vụ ổn,4,2,2,0,0
5 sao,"ngon, rẻ. đáng trải nghiệm",5,2,0,0,2
5 sao,ốc tươi. gia vị vừa ăn,6,2,0,0,0
5 sao,ngon,1,2,0,0,0
5 sao,đồ ăn ngon giá rẻ,5,2,0,0,2
5 sao,quán ngon,2,2,0,0,0
1 sao,quán phục vụ quá lâu.,5,0,1,0,0
5 sao,phục vụ tốt nhiệt tình,5,0,2,0,0
5 sao,tuyệt vời,2,0,0,0,0
3 sao,rất là lề mề nhé!,5,0,1,0,0
2 sao,rất tệ,2,0,0,0,0
1 sao,không có địa chỉ chính sát,6,0,0,0,0
5 sao,bé lập dui dẻ,4,0,2,0,0
1 sao,thái độ nhân viên kém,5,0,1,0,0
5 sao,món ăn thật tuyệt vời,5,2,0,0,0
5 sao,đồ ăn ngon á,4,2,0,0,0
5 sao,phục vụ ổn,3,0,2,0,0
5 sao,ngon bổ rẻ,3,2,0,0,2
5 sao,giá rẻ,2,0,0,0,2
5 sao,"nhân viên ổn, duyệt",4,0,2,0,0
5 sao,ngon sạch sẽ,3,2,0,2,0
3 sao,"món ăn nguội,",3,1,0,0,0
5 sao,lập baby ô sờ kê,5,0,2,0,0
5 sao,tuyệt vời,2,0,0,0,0
5 sao,salad lườn ngỗng ngon,4,2,0,0,0
5 sao,ổn,1,0,0,0,0
5 sao,nhân viên nhiệt tình,4,0,2,0,0
5 sao,quán phục vụ tốt,4,0,2,0,0
5 sao,"ở đây có view cực chill, ngồi ngắm thành phố từ trên cao rất thoáng đãng và lãng mạn. không gian trang trí ấm cúng, nhiều góc sống ảo đẹp . đồ uống pha chế vừa miệng, giá cả hợp lý so với không gian. buổi tối có gió mát, ngồi nhâm nhi ly nước rồi trò chuyện cùng bạn bè hay người yêu thì chill hết nấc. một nơi đáng để ghé nếu muốn đổi gió!",78,2,0,2,2
5 sao,"lên đây mát mát chill chill như đang ở đà lạt vậy. trà kombucha ở đây ngon nhé, nhưng khô thì cũng ổn thôi. nhân viên thân thiện, dễ thương và phục vụ nhanh.",34,2,2,2,0
1 sao,quán đóng cửa kiếp nào rồi mà không biết thông báo hả để mất công bao nhiêu con người tới vậy? lom dom vừa.,24,0,0,1,0
5 sao,"phải nói là 1 trong những quán rooftop mà tôi phải ghé lại rất nhiều lần. đồ ăn khá rẻ, hợp với firstdate mà lai rai các thứ. view thì khỏi chê, service siêuu tốt cho nên là rất recommend mọi người tới quán này thử 1 lần. siêu nai",50,0,2,2,2
5 sao,đồ ăn và nước uống làm rất ngon. không gian thì bình thường không đẹp bằng khu landmark. giá cả và phục vụ tốt.,24,2,2,1,2
2 sao,"thất vọng với những gì mà tôi được xem quảng cáo, menu bia để giá 45 vnd khi tính tiền thì giá 65 vnd, hỏi nhân viên thì được trả lời menu cũ.",31,0,0,0,1
5 sao,"tới nơi ngồi từ chạng vạng tới tối ngắm thành phố lên đèn, chill chill, đi 1 mk cũng có thú vui riêng nhưng sẽ hơi buồn, các món ăn cũng đa dạng, đi vào cuối tuần hay các dịp lễ đông xỉu toàn hết chỗ",46,2,0,2,0
4 sao,"mình uống kombucha nhiệt đới thấy ổn. cảnh đẹp chill chill. tuy nhiên đồ ăn hơi mì ăn liền, ăn tạm đỡ buồn miệng thì được.",26,1,0,2,0
5 sao,"trải nghiệm thật tuyệt môt buổi tối không trăng, không sao, ngồi trên tầng cao nghe tiếng gió lao xao. tự tặng một buổi hẹn với chính mình. nhìn thành phố lung linh, thấy lòng ta cũng rung rinh.",39,0,0,2,0
5 sao,"view thoáng đãng, mát mẻ, nhân viên chu đáo, ân cần. rất đáng ghé, và quay lại.",17,0,2,2,0
5 sao,"trải nghiệm tuyệt vời, hài lòng ở quán không gian thoáng mát, view đỉnh nhìn ra cả quận 1 landmark 81 thực đơn nhiều món đa dạng, đã thử cocktail mojito hợp khẩu vị của mình bạn nhân viên trên tầng gác dễ thương, nhiệt tình! sẽ quay lại đây lần nữa",56,2,2,2,0
5 sao,"tuyệt vời và xứng đáng với những đánh giá sao ở trên, mọi người nên 1 lần trải nghiệm để cảm nhận nhé. quán rất đẹp từ view cho tới dịch vụ ở đây.",34,0,2,2,0
4 sao,"trăng non rooftop nằm ở một vị trí khá dễ tìm, có không gian thoáng mát, thích hợp cho nhóm bạn tụ họp, nhâm nhi ly bia, trò chuyện rôm rả. dàn nhạc sống ở đây cũng khá ấn tượng, tạo cảm giác thư thái. nhân viên nhiệt tình, dễ gần, tuy đôi khi hơi bận rộn nên chờ món có thể hơi lâu một chút. đồ uống ngon, nhưng lựa chọn chưa quá đa dạng. đánh giá tổng thể thì thấy ổn, sẽ ghé lại nếu có dịp.",89,3,1,2,0
5 sao,"không gian đẹp. dễ trò chuyện. hôm mình đi cũng hơi trễ, trên tầng nhân viên hơi khó tìm mong quán cải thiện",23,0,1,2,0
4 sao,"đáng để ghé thử, đặc biệt nếu bạn cần một nơi để thư giãn sau giờ làm hoặc hẹn hò nhẹ nhàng buổi tối. sẽ quay lại nếu có dịp! gửi xe đã mất phí, nhưng không ai dắt hộ xe",41,0,1,0,1
5 sao,"quán dễ tìm, rộng rãi thoáng mát, view xinh, đồ ăn thức uống rất ngon, giá hạt dẻ. nhưng hơi thiếu ánh sáng, cầu thang lên gác khá nguy hiểm xoắn ốc",32,2,0,1,2
5 sao,"quán sạch đẹp, nhân viên dễ thương, không gian thoáng mát, nguyễn nhật ánh mà ngồi ở đây viết văn chắc viết được hơn 10 cuốn.",26,0,2,2,0
5 sao,"các món chiên như sụn gà và gà viên rất ngon, cocktail cũng rất vừa khẩu vị mình. quán có không gian chill, nhạc nhẹ nhàng vừa phải không bị ồn, lượng khách cũng không quá nhiều nên tổng quan đều rất ổn. dịch vụ ổn, nhân viên đều nhiệt tình và thân thiện.",54,2,2,2,0
5 sao,"tầng hai view xinh hơn tầng một, quán dễ tìm. mình hỏi về đồ uống thì nhân viên trả lời rất nhiệt tình. đồ uống ổn lắm nè",29,2,2,2,0
5 sao,"không gian thoáng mát, view đỉnh nhìn ra cả quận 1 landmark thực đơn nhiều món đa dạng, giá cả hợp lý cho mụt chiếc viu xinh, mát bạn nhân viên dễ thương, nhiệt tình!trải nghiệm tuyệt vời, hài lòng ở quán",46,0,2,2,2
5 sao,"trăng non rooftop là điểm đến lý tưởng nếu bạn đang tìm chỗ chill cuối tuần. view thành phố rộng, buổi tối nhìn đèn rất đẹp. menu đồ uống ổn áp, đặc biệt là beer lạnh và cocktail, mồi nhắm đơn giản nhưng ăn ngon. không gian không quá sang chảnh mà rất gần gũi. âm nhạc dễ chịu, có hôm còn có live show nhẹ. chỉ tiếc là bàn hơi sát nhau nếu đông khách, nhưng vẫn đáng để thử.",81,2,0,2,0
5 sao,"cuối tuần cùng 1 góc chill của sg bận rộn. ngắm nhìn tp, tâm trạng cảm thấy tốt hơn sau 1 tuần làm việc bận rộn! nên đến để trải nghiệm!",31,0,0,2,0
5 sao,"thưởngười thức cafe rooftop ngắm sài gòn đèn lung linh chỉ từ 39 vnd - trung thu đã đến nơi rồi làm cho chạnh nhớ cái thời xa xưa cũngười bày cỗ cũngười vui cười cũngười nhìn trăngười sángười cùngười chơi với đèn. tên quán: trăngười non rooftop địa chỉ: lầu 7, 302 nguyễn văn đậu, p. 11, quận bình thạnh. gửi xe ở số 273 nguyễn văn đậu giá 7 vnd chiếc. thời gian: 17:00 - 0 mình rất ít khi đi nhữngười quán cà phê như vầy, nhưngười đang trong tâm trạngười hơi u ám nên muốn đổi gió một tí. mình đọc nhiều review thì lựa chọn quán này làm nơi-lần-đầu-trải-nghiệm. khôngười gian của quán trang trí đèn rất lãngười mạngười, ấm áp. nhé̂n viên rất nhiệt tình khi vừa vào đã đon đả dẫn tới bàn cũngười như order món quán mình đi cuối tuần nên khá đôngười, nhớ book bàn trước, lúc mình tới là full hết bàn rồi đó. mình tới lúc 18:, lên sân thượngười, gió mát rượi, order 3 món nữa uốngười thì trời lại rơi lăn tăn mưa. mọi người thì kéo xuốngười tầngười dưới có mái che nên mình mới nán lại để chụp vài tấm hình vì khung cảnh thật sự rất đẹp và ấm cúngười luôn. nước mình có đính kèm menu bên dưới, giá chỉ từ 39 vnd món. mình gọi một cocktail blue monday 69 vnd, strawberry gintonic 69 vnd, strongbow up 55 vnd, một combo khoai chiên 59 vnd. về nước: với cá nhé̂n mình, giá nước khá ổn để trải nghiệm một khung cảnh đángười tiền đến như thế! mình thích blue monday, nó rất tươi mát và làm tinh thần mình thoải mái. quán đang trang trí lồngười đèn trung thu, rất dễ thươngười. mình nghĩ trung thu mình sẽ quay lại đây lần nữa! mình có nghe nhé̂n viên bảo theo dõi fanpage sẽ có nhữngười ngày hoặc sự kiện hấp dẫn khác. hy vọngười bài review của mình sẽ giúp các bạn có một lựa chọn mới cho ngày trung thu này.",354,2,2,2,2
4 sao,một trong nhữnh chiếc rooftop trong hệ thống mình thích ở sg. đi vào giờ chiều siêu mát mẻ và xinh đẹp,22,0,0,2,0
5 sao,"quán có bãi xe khá thoải mái, view đẹp nước thì giá ổn so với mặt bằng chung được cái quán trang trí đẹp lắm luôn lầu 2 thì ngồi thoáng hơn lầu 1 với nhìn bao quát được landmark 81 nữa. hương vị nước thì mình thấy ngon rõ vị rượu cần nổi bật trong ly đồ ăn nhâm nhi tươm tất chỉn chu",65,2,0,2,2
5 sao,"mới đến trăng non lần đầu là ghiền luôn. kiểu nó rộng thoải mái không như mấy quán rooftop khác. thường thì mình sẽ đi mấy ngày có acoustic, nghe hát live hấp dẫn hơn nhiều. có hôm tới quán còn được coi tarot free nữa, máu đam mê trỗi dậy thì không thể nào bỏ lỡ được. nói chung là rất recommend mọi người tới quán để chill nho.",73,0,0,2,0
5 sao,"hôm nay mình đến là vào thứ 7 nên được nghe acoustic rất hay. đồ uống ngon, giá cả hợp lí, các bạn nhân viên thân thiện, 10 điểm không có nhưng. quán còn gần nhà mình nữa nên nhất định mình sẽ còn quay trở lại trong tương lai",51,2,2,0,2
5 sao,"về di chuyển: quán nằm ở tầng thượng, trục đường dễ tìm. về không gian: mang màu sắc chuẩn rooftop, chill, thoáng, nhẹ nhàng, nhiều góc chụp ảnh đẹp. về phục vụ: thân thiện, nhiệt tình. về thức uống: khá ổn, tuy không quá xuất sắc. về món ăn: tạm. đánh giá chung: địa điểm tuyệt vời cho các cặp đôi, cho hội bạn chuyện trò, cho gia đình thưởng cảnh vẻ đẹp của sài gòn về đêm. chấm điểm: 810 điểm.",89,1,2,2,2
5 sao,"mình đã nghe tên quán nhiều lần nay ghé thử qua menu đa dạng hơn chạng vạng có một hai món same same khá giống chạng vạng mọi người ngồi trên lầu thì hay dễ bị mất sóng điện thoại quán decor rất trong xanh rất chill, đồ uống ngon không quá đắt, mình được recommend món malibu sunset mình thấy món này khá là ngọt và dễ uống không nồng mùi rượu nhiều phù hợp cho các bạn nữ nhân viên nhiệt tình để xe dưới hầm thì tốn 6 vnd nhé",91,2,2,2,2
5 sao,quán ổn áp để chill. giá vừa phải đáng để thử. có góp ý nhẹ là nhận biết quán có hơi khó vì khi mình đến không ai hướng dẫn cả. mong quán buôn mai bán đắt nhé!,38,0,1,0,2
5 sao,"không gian ở đây có 2 tầng, tầng 01 trang trí đơn giản chứa quầy batender tầng 02 trang trí rất nhiều cây xanh tuy nhiên điều mình thấy hơi tiếc là bàn ở lan can nhỏ và không thể ngồi sát hơn được. còn lại rất ổn áp!",49,0,0,3,0
5 sao,"quán chill, rộng rãi mát mẻ, thích hợp hẹn hò bạn bè và người yêu nhé nước ngon, trang trí đẹp nhé, giá hợp lý",26,2,0,2,2
5 sao,"không gian quán view đẹp, ngắm trăng bao phê, quán rất đông nên đôi khi cần phải đặt bàn trước. bia, nước giá cũng tương đối không quá mắc",29,0,0,2,2
5 sao,"view đẹp chill, nước cũng khá ngon giá ổn, nhân viên siêu nhiệt tình dễ thưn, mọi người nên ghé thử nhé",23,2,2,2,2
5 sao,"đã ghé qua cảm giác này rất chill vì góc nhìn ra tòa nhà cao nhất việt nam cũng nếm thử qua mấy món đặc sản nói chung thì đồ ăn khá ổn còn nước uống thì tạm ổn, cocktail hơi đậm vị quá. nói chung là hài lòng sẽ quay lại lần nữa để nếm hết tất cả trên thực đơn",62,2,0,2,0
5 sao,"không gian quán chill, đồ ăn nước uống ổn, hợp khẩu vị, nhân viên take care nhiệt tình lắm nè",20,2,2,2,0
5 sao,"chill nhé, nhân viên siêu dễ thương, nên thử ạ, quán này do first date bạn ấy dắt đi xong về bị ghost nhưng đi lần 2 với người khác vẫn thấy ổn như lần đầu",36,0,2,2,0
5 sao,"nước ngon, giá cả hợp lý, bầu không khí siêu đỉnh ạ. nhân viên dễ thương nhiệt tình",18,2,2,2,2
5 sao,"mình đến quán vào dịp lễ nên cũng khá đông, điểm cộng là quán lại có view xem được pháo hoa. thức uống ở mức trung bình, không đặc sắc lắm. giá thành tầm trung so với khu vực. nhân viên khá nhiệt tình. điểm trừ là toilet quá dơ chỉ có 2 cái và nam nữ đi loạn xạ, mùi đến cả ngoài sảnh thang máy, nên cân nhắc khi ở lại đây quá lâu.",76,1,2,1,3
5 sao,không khí thoáng mát. đồ uống ngon. mấy bạn nhân viên dễ thương.,13,2,2,2,0
5 sao,"quán nằm ở tầng 7 của toà nhà nên rất thoáng không gian rộng và nhạc chill menu đa dạng giá tầm 50 - 100 như đa số các quán rooftop khác quán có nhiều góc trang trí đẹp, đi chiều ngắm hoàng hôn chụp ảnh chắc đẹp hơn đi tối",51,0,0,2,3
5 sao,"không gian quán thoáng mát, khá là chill. ngồi ở trên hay dưới đều ổn, cá nhân mình thích ở trên hơn . mình gọi nước ép thì thấy hơi ngọt không đủ độ lạnh, chắc cho ít đá nên thêm đá chắc sẽ ổn hơn. gửi xe ở tầng hầm và lên lầu 7 rẽ trái nhé mọi người ơi, tới lầu 7 sẽ hơi khựng lại xíu nhưng cứ mạnh dạn rẽ trái nhé, tại nó hơi khuất xíu á.",82,1,0,2,0
5 sao,"nước ngon, hợp khẩu vị mình, giá cả hợp lí, không gian có nhạc chill, nhiều cây cối, góc chụp đẹp, nhiều view đẹp, hướng nhìn ra landmark81, phục vụ chu đáo, nhiệt tình, dễ thương.",36,2,2,2,2
5 sao,"không gian thoải mái, phục vụ nhiệt tình, vui vẻ. mười đỉm",13,0,2,2,0
5 sao,"không gian quán mát mẻ, đồ uống đa dạng, playlist nhạc của quán hợp gu mình lắm, bạn nhân viên phục vụ bàn mình dễ thương, nhiệt tình, vote bạn uyên 5sao",33,0,2,2,0
4 sao,"để xe ở tầng hầm và đi xe thang máy lên lầu 7 chỗ để xe thoải mái nước uống rất tuyệt đồ ăn vặt thì ở mức trung bình quán khá đông vào các ngày t5, t7, cn vì có chương trình acoustic từ 190 - 21:nếu không đến sớm sẽ hết chỗ và bào vệ sẽ báo là hết chỗ từ dưới chỗ để xe. 99 toàn là các bạn trẻ, mình 33 tuổi vào đây mà thấy hơi kỳ kỳ vì mình có thể là người già nhất.",93,2,0,0,0
5 sao,"chỗ này thích hợp ngồi chill với bạn bè, tâm sự mỏng. có xem bài tarot nữa nhân viên dễ thương, nhiệt tình. mấy món ở đây phù hợp để nhâm nhi, không để ăn no nhé.",38,3,2,2,0
5 sao,"địa điểm chill khá lý tưởng cho các bạn trẻ vào dịp cuối tuần cùng bạn bè. quán nằm trên tầng 7, view nhìn được toà landmark xa xăm . các bạn nên đi sớm 1 tẹo để có chỗ ngồi lý tưởng nhé. giá nước và cocktail cũng khá phù hợp từ sinh viên cho tới dân văn phòng. hãy tới và cảm nhận nhé.",66,0,0,2,2
4 sao,"địa điểm này nằm trên tầng 7 tòa nhà. mọi người gửi xe ở tầng hầm và vào thang máy đi thẳng lên tầng 7 rồi rẽ trái. khuyến khích nên đặt chỗ trước để tránh đến nơi không còn chỗ. về không gian quán: ưu điểm: như loại hình rooftop, không gian quán trên cao, thoáng đãng, mát mẻ, có view nhìn khá đẹp. phục vụ cũng dễ thương, nhiệt tình. giá cả dao động trung bình từ 45 vnd-85 vnd. chủ yếu ngồi trò chuyện với nhau. các bạn gái thích chụp ảnh, các cặp đôi muốn hẹn hò sẽ là một lựa chọn tốt ở đây nhược điểm: do không gian mở nên quán ngồi sát nhau, nên hơi thiếu tính cá nhân nếu ai muốn riêng tư hơn. gửi xe tòa nhà mất 6 vnd. quán có nhiều góc và vị trí tùy mọi người lựa chọn. nên mọi người nên lựa chỗ lúc đặt trước",157,0,2,2,2
5 sao,"quán cũng được. cá viên chiên tàm tạm, xúc xích không ngon. nước cũng ổn. nhân viên thân thiện",19,1,2,0,0
5 sao,"chủ yếu phục vụ các loại rượu, nhân viên ổn, đồ ăn không quá xuất sắc, nhạc acoustic có cuối tuần cũng chill. updated 712023: dnay có thêm món thịt trâu gác bếp ắn khá hợp với bia, order da heo cháy tỏi lại mang ra da heo muối ớt",51,1,3,2,0
5 sao,"nhân viên khá thân thiện và chu đáo, mình đi nguyên team nên thấy menu chưa phong phú lắm. gặp hôm không có ngọn gió nào lướt qua. đúng nóng luôn. được cái view xinh",35,0,2,1,0
3 sao,"lâu lắm rồi mới trở lai quán, quán không có gì mới mẻ hấp dẫn hơn trước, giá cả thì càng tăng cao mà nước với đồ ăn không có gì đáng, đồ ăn tệ. bia thì giá cao ngất ngưỡng. quán có vẻ xem thường khách hàng, không có gì cải thiện đáng để quay lại dù mình đã từng đến đây từ bao năm trước.",67,1,1,0,1
5 sao,"tôi đã có một trải nghiệm tuyệt vời tại quán rooftop này! không gian đẹp với tầm nhìn tuyệt vời, nhân viên thân thiện và dịch vụ nhanh chóng. đồ uống rất ngon, đặc biệt là cocktail. đây là nơi lý tưởng để thư giãn. chắc chắn tôi sẽ quay lại nho. với người khác.",55,2,2,2,0
5 sao,"nhân viên dễ thương, không gian quán mát mẻ thoải mái. nên ghé nhé mọi người",17,0,2,2,0
5 sao,"mê cái quán này quá tr, không gian mát mẻ, nhạc hay và đặc biệt nhân viên đẹp trai nhé tr",22,0,2,2,0
5 sao,"mình lên trăng non cũng khoảng 3-4 lần rồi. không gian mát mẻ, thoáng đãng, nhạc trendy nhẹ nhàng hợp gu. mình thích trà chanh dây ở đây. món nhắm cũng hợp vị. phù hợp cả đi hẹn hò lẫn đi chung với nhóm bạn các bạn phục vụ dễ thương lắm nè, có hầm giữ xe phí 6 vnd gọn gàng sạch sẽ",64,2,2,2,0
1 sao,thức uống mắc mà không thực sự đúng chuẩn vị. đã vậy quán tự ý thêm phí dịch vụ 30 vnd người mà không báo trước rõ ràng từ đầu. một trải nghiệm hết sức tệ,35,1,0,0,1
5 sao,nơi có thể chụp được hình chill. chỉ nên đi cho biết . quay lại thường xuyên thì đv mình cũng chưa quá hấp dẫn gió thổi mạnh vô toà nhà gửi xe rồi đi thang máy lên nên đặt chỗ trước để khỏi mất công đến luống cuống đồ uống tạm ổn so với tầm giá và view cũng là nơi bạn bè hàn huyên hít drama cũng được sau những ngày làm việc vất vã,78,3,0,2,0
5 sao,"không gian quán rộng, nhiều góc xinh để chụp ảnh, nhân viên quán nhiệt tình",15,0,2,2,0
5 sao,"quán đang sửa hay dẹp luôn rồi mà không thông báo, mấy lần trc thì vẫn ổn",17,0,0,0,0
5 sao,"mình recommend quán có không gian rộng rãi, thoải mái và cực chill.",13,0,0,2,0
5 sao,"quán dễ thương, nước ngon đặc biệc là kombucha, nhạc hay nữa 1010 nhân viên 1010 dễ thương zô cùng",22,2,2,0,0
5 sao,"quá rộng rãi, thoáng mát. nhân viên dễ thương, tư vấn nhiệt tình. 10 điểm ạa",16,0,2,2,0
4 sao,"món da cá chiên giòn ngon nhất. giá hợp lý, không gian đẹp và thoáng. biển hiệu tên quán ở dưới trệt khá khuất nên khách đi lần đầu hơi khó nhận diện.",33,2,0,2,2
4 sao,"lần đầu tiên đến quán cảm thấy hài lòng, nước và đồ ăn không gian rất tuyệt. sẽ ghé lại",20,2,0,2,0
5 sao,"quán rất chill, view đẹp và không gian cũng rất ổn, giá tầm trung. thích hợp cho các dịp họp mặt bạn bè hay hẹn hò",26,0,0,2,3
5 sao,"1 lựa chọn tốt cho khu bình thạnh. quán view cũng tương đối, cuối tuần hơi đông và ồn. nên book bàn trước. đồ uống không quá đặc biệt nhưng so với giá thì ổn. đôi lúc mở nhạc hơi tà phế lù không có gout lắm còn có cả quảng cáo",54,3,0,1,0
5 sao,"mình đến quán nhân dịp sinh nhật của mình. hình như thấy mình cầm bánh kem nên các bạn nhân viên đã phát bài happy birthday. các bạn nhân viên cực kì chu đáo và thân thiện. có rất nhiều loại beer khác nhau, giá cả vừa phải. chắc chắn mình sẽ quay lại nơi đây",58,0,2,0,2
5 sao,"đồ ăn và nước uống ngon, các bạn nhân viên cực kì nhiệt tình và vui vẻ. mình sẽ quay lại nhiều lần nữa!",24,2,2,0,0
5 sao,"quán view đẹp, chill, nước ngon, nhân viên phục vụ nhiêt tình vui vẻ, giá ổn. rất thích hợp cho những ngày có tâm trạng không tốt.",27,2,2,2,2
5 sao,"quán view landmark 81 đẹp, đồ ăn ngon, đồ uống đa dạng, các bạn nhân viên dễ thương",19,2,2,2,0
3 sao,"nếu chấm theo thang điểm 10 thì cảm xúc của mình dành cho trăng non sẽ chỉ khoảng 5 điểm. -thứ nhất : đồ uống rất ổn, giá cả hợp lý. nói chung về đồ uống thì 810 -thứ hai : view cũng được , nói chung tùy góc ngồi sẽ có view đẹp hay view chưa đẹp. 710 -thứ ba : nhân viên nhẹ nhàng, lịch sự, thân thiện , 910 -thứ tư : không có miếng lót li, thực sự đây là điểm trừ rất lớn của các bạn vì quán không gian khá đẹp, ấm áp. chúng tớ đến để ngồi ngắm cảnh, trò chuyện mà nước cứ chảy ướt hết bàn thì thực sự rất khó chịu. 010 -thứ 5 : mình không rõ là tại sao cứ 5 10p là lại có nhân viên đi hỏi số bàn? thật sự rất giận bởi vì chúng mình không thể tập trung nói chuyện với nhau được. mỗi khi có bạn nhân viên đến gần là mình lại ôi lại đi xem số bàn nữa đây. mong quán sẽ có cách làm việc tốt hơn về vấn đề này. 010 đó là cảm nhận của mình lần đầu đến đây. mình sẽ quay lại với những người bạn mới và mong là chúng mình có miếng lót li và không phải tạm dừng câu chuyện sau mỗi 10p để trả lời câu hỏi :anh chị ơi cho em hỏi mình số bàn bao nhiêu ạ? please!",250,2,1,2,2
5 sao,"quán nước ngon, nhân viên thân thiện. nhưng mà không được mở nhạc theo yêu cầu nên hơi buồn ạ. còn lại thì mình thấy đều ổn, ai cần kéo mood thì đến đây.",34,2,2,0,0
5 sao,"so good! must try. thân thiện, đà lạt như ý giữa lòng sài gòn. bạch nguyệt quang, liễu như yên, hồng hài nhi yuh",24,0,2,2,0
4 sao,"không gian quán đẹp, tầng 7, thấy landmark 81, giữ xe dưới hầm, nên đặt bàn trước nếu đi cuối tuần do đông không lựa được view đẹp, nước uống ổn , không ngon lắm, phục vụ thân thiện, hay quên. nên thêm quạt vì ngoài trời hơi nóng",49,1,1,2,0
4 sao,"quán chill chill, view sân thượng ngắm đông ngắm tây. đồ ăn ngon. nói chung là 1 quán đáng trải nghiệm để chill. đồ uống thì mình thấy quán tạm ổn thôi không quá xuất sắc. - giữ xe hầm 6 vnd trà dâu hơi không ổn so với vị của mình ún như nước đường với 2 lát dâu - not rec - nchung là ổn sẽ quay lại để chill tiếp",74,1,0,2,0
5 sao,"quán rooftop siêu rộng. 1 trong những rooftop bar rộng ở vn mình từng đi, quán có 3 không gian riêng biệt có phía trước sau và bên trên, đồ uống ổn giá cao nhưng hợp lý với không gian. gửi xe dưới hầm , 6 vnd , tự để và dắt xe nhé",54,3,0,2,1
5 sao,"view quán rất chill, siêu thoáng mát, nước ngon, đa dạng, giá cả cũng rất hợp lí chỉ từ 39 vnd. lên đây sống ảo thì hết ý. recommend cho mấy bạn đang chưa biết đi đâu tụ tập bạn bè hay đang tìm chỗ đưa người yêu đi chơi thì cứ đến trăng non. nhân viên ở đây nhiệt tình, dễ thương, quá nice luôn",65,2,2,2,2
5 sao,"ở vị trí ở một toà nhà nên muốn lên nếu đi xe sẽ cần gửi xe 6 vnd, hiện tịa quán chưa có hỗ trợ. nhân viên nhiệt tình, đồ uống ngon, không khí chill chill lãng mạn",38,2,2,2,0
5 sao,"không khí ổn, nước ngon nhé. nhân viên dễ thương, chỗ rộng rãi, đặt bàn trc cho chắc",19,2,2,2,0
5 sao,"quán view siêu xịn, thức uống và đồ ăn ngon giá cả vừa phải. cực thích nhân viên ở đây dễ thương quá trời. mọi người nên đến đây thử",30,2,2,2,2
5 sao,đồ ăn và nước uống khá hợp khẩu vị mình. mình thích không gian quán vì nó chill vãi. 1 quán guộc tại sg,24,2,0,2,0
5 sao,"nước ngon, giá cả hợp lí. thoáng mát vì nó là nóc nhà, nhân viên vui vẻ, niềm nở. sẽ quay trở lại",23,2,2,2,2
5 sao,"thức uống ngon, dịch vụ tốt, không gian đẹp",9,2,2,2,0
5 sao,"quán chill, không gian đẹp, view landmart, sẽ ghé ủng hộ lần sau",13,0,0,2,0
5 sao,"quán nằm ngay trung tâm, đồ uống ngon, view đẹp. mình thích nhất là gintonic ở đây. nhân viên phục vụ dễ thương, phục vụ nhiệt tình. recommend cho mọi người một quán đáng để thử trải nghiệm",38,2,2,2,0
5 sao,"quán rooftop có view thành phố cực đẹp, đặc biệt vào buổi tối. không gian chill, nhạc nhẹ dễ chịu. đồ uống ngon, giá hợp lý. rất thích hợp để hẹn hò hoặc tụ họp bạn bè.",37,2,0,2,2
4 sao,"không gian cũng được, nhiều loại bia để uống, đồ ăn chưa đa dạng. tầng trên cùng nên có thêm chút nhạc cho không khí đỡ buồn",27,1,0,1,0
5 sao,địa chỉ ở lầu 7 đi thang máy lên. quán tương đối rộng. decor đẹp. người yêu thích chỗ này hihi. giá cả cũng ổn mọi thứ ổn. nice place to relax. 5 star. à phụ thu 30 vnd1ps,38,0,0,2,2
5 sao,"nhân viên dễ thương, nhiệt tình, quán xinh, đồ uống ngon.",11,2,2,2,0
5 sao,"quán mát vẻ view đẹp, đồ ăn đồ uống ngon giá cả phải chăng. đáng đi lại lần nữa lắm ớ",21,2,0,2,2
5 sao,"vô tình ghé quán này và thấy rất hài lòng luôn áaa, chắc chắn mình sẽ dẫn gia đình đến đây thường xuyên",24,0,0,0,0
5 sao,"nhân viên nhiệt tình, thức uống khá ổn, t6 có nhạc acoustic rất hay, nên ghé thử nhé !",19,2,2,0,0
5 sao,"thoáng mát, nhân viên dễ thương, nước ngon",8,2,2,2,0
4 sao,"thời gian ra các món nước pha chế tương đối lâu mặc dù lúc mình tới cũng không đông lắm. vibe chill và view đẹp, mình không biết ngày có live sẽ như thế nào nhưng ngày bình thường thì rất hợp để cặp đôi hoặc nhóm bạn ít người đến 8 chuyện. so với giá chỉ nhỉnh hơn ly cà phê 1 tí thì chất lượng nước mình thấy ổn. còn menu snack thì hơi cho có chứ không có gì đặc biệt. quán không quá nổi bật để làm quán ruột nhưng có thể ghé lại nếu tiện đường. nhà bạn nào gần đây cuối tuần rủ nhau ra tâm sự thay vì đi cà phê là hợp nhất.",116,3,1,2,2
