rating,text,word_count,food,service,place,cost
1 sao,"mang tiếng là nhà hàng , khách vào đặt tiệc mà cho ngồi chờ với đợi , đã vậy không có được 1 ly nước mời khách trong khi ngồi chờ , mình không những bị 1 lần mà bị đến 3 lần mới đau ,",46,0,1,0,0
4 sao,"đồ ăn ngon, nhân viên phục vụ chậm , dịch vụ cũng chưa chiều khách lắm. không gian sảnh tiệc hơi nhỏ",22,2,1,1,0
5 sao,"món ăn ngon, khung cảnh đẹp, phục vụ chu đáo.",10,2,2,2,0
4 sao,"khá hài lòng với đồ ăn tại đây, nói chung giá cả hợp lý, đáng thưởng thức, đặc biệt đi cùng gia đình",23,2,0,0,2
4 sao,"không gian sạch đẹp, đồ ăn khá ngon. bát hủ tiếu 50 vnd",14,2,0,2,3
3 sao,"quán ăn ngon, phù hợp cho hội họp và giá đình",11,2,0,0,0
4 sao,nhà hàng khung viên to chia nhiều khu dể lạc. món ăn việt nam . dể ăn.,17,3,0,2,0
4 sao,"nhà hàng sát sân bay nên tiện cho khách ăn xong đi luôn. nhân viên phục vụ nhiệt tình, đồ ăn nấu ngon",23,2,2,0,0
4 sao,"nhà hàng có bán đồ ăn sáng, phục vụ mọi người, nhiều món ăn sáng, giá hợp lý. bán từ 6h-9h",21,0,0,0,2
1 sao,"giá trên trời 1 món cơm chiên 190 vnd, phục vụ thì ẫm à quan liêu, đồ ăn gọi 1 món 25 phút chưa có. quán này sân nhà của mấy bác chứ khách vãng lai như mình ghé 1 lần và không bao giờ quay lại. 1 sao còn cao.",50,0,1,0,1
1 sao,tiếp khách quá tệ. dịch vụ không tốt,8,0,1,0,0
4 sao,đồ ăn vừa miệng - không gian quán kín đáo - địa điểm đặt tiệc lý tưởng,17,2,0,2,0
5 sao,"nhà hàng rộng rãi, món ăn ngon",7,2,0,2,0
2 sao,"nấu ăn ngon, kg gian rộng rãi",7,2,0,2,0
5 sao,"quán thoáng, ổn",3,0,0,2,0
5 sao,xin face book cô này .lạc ngoài công viên gia định,11,0,0,0,0
5 sao,món ăn ngon. nơi gặp gỡ ae bạn bè,9,2,0,0,0
4 sao,"đồ ăn ngon, giá hợp lí, phục vụ tệ",9,2,1,0,2
5 sao,"đồ ăn ngon nhân viên phục vụ tốt không gian thoáng mát, rộng rãi. mọi người nên thử và trải nghiệm dịch vụ ở nhà hàng tri kỷ.",28,2,2,2,0
5 sao,đồ ăn được là lời để hội họp tổ chức tiệc.,11,3,0,0,0
5 sao,"không gian rộng rãi, sạch sẽ, nhân viên nhanh nhẹn. hình ảnh không liên quan",15,0,2,2,0
4 sao,"không gian đẹp, đồ ăn 3",7,3,0,2,0
5 sao,"- phòng ăn đẹp, rộng rãi thoải mái - âm thanh, ánh sáng, màng chiếu rất ổn - nhân viên phục vụ nhiệt tình - giá mỗi bàn hợp lí, đặc biệt đồ ăn lên món nào cũng thấy rất ngon, nêm nếm đậm đà, thức ăn tươi, căn chỉnh khẩu phần hợp lí không thiếu không thừa, nói chung 10",61,2,2,2,2
3 sao,"thoáng mát , nhân viên nhiệt tình . thực phẩm tươi ngon",12,2,2,0,0
5 sao,"nhà hàng không gian rộng rải, thoáng mát, sạch đẹp, món ăn ngon. nhân viên phục vụ nhiệt tình chu đáo",21,2,2,2,0
1 sao,"dịch vụ quá kém, gọi đồ ăn nhân viên lơ đi, không thèm order, không dọn bàn. quá coi thường khách. đến lúc 9h sáng mà kêu hết đồ ăn, chỉ có bò kho",34,0,1,0,0
5 sao,"đồ ăn ngon, nhân viên phục vụ nhiệt tình vui vẻ, không gian sạch sẽ thoáng mát",17,2,2,2,0
5 sao,"quán rộng rãi. không gian thoáng, phục vụ tốt. đồ ăn ngon",12,2,2,2,0
5 sao,"nhà hàng thoán đảng và nhiều phòng riêng, có phục vụ karaoke tha hồ đãi tiệc sau những phi vuu căng não.",22,0,0,2,0
5 sao,"nhà hàng khuôn viên rất rộng rãi, thoáng mát, nhiều phòng vip riêng tiện tiếp khách, gia đình. phục vụ rất chuyên nghiệp, nhân viên lịch sự hỗ trợ khách nhiệt tình. thực đơn phong phú đa dạng, chế biến nhanh.",41,0,2,2,0
4 sao,đồ ăn uống ngon nhân viên nhiệt tình !,9,2,2,0,0
5 sao,"nhân viên nhiệt tình,vui vẻ,không gian thoáng mát,đồ ăn ngon. 5chất lượng nhé mọi người",15,2,2,2,0
1 sao,nhân viên hơi thái độ với khách,7,0,1,0,0
2 sao,"giá quá đắt, 200 vnd cho 1 thố cơm chiên mà cơm nguội, khô cứng.phòng vip thì ngộp ngạt, toilet thì cũ dơ.không xứng đáng với giá tiền bỏ ra.",29,1,0,1,1
1 sao,"kêu cái đùi dê quay mà không thấy đùi, thấy mang đĩa thịt dê mang vào. lẽ ra phải mang nguyên đùi vào nhìn thấy, và cắt tại bàn. hôm nọ đi 6 người hết 6 triệu. cũng quá mắc so với quán khác",44,1,0,0,1
3 sao,"có nhiều sảnh, phòng lớn và nhỏ súp và khai vị ăn ngon, các món còn lại chưa ngon. cá lăng hôm mình ăn bị bở, gà thì khô, lẩu riêu cua nấu vị rất lạ, vừa chua vừa mặn",40,1,0,2,0
5 sao,"quán rộng rãi, thoáng mát, đồ ăn ngon và đa dạng về món, có phòng riêng để tiếp khách và phòng karaoke, phục vụ nhiệt tình nhanh nhẹn, nhà vệ sinh nam nữ riêng biệt sạch sẽ, bãi đậu xe rộng rãi",42,2,2,2,0
4 sao,không gian quá đẹp. ăn sáng lý tưởng.,8,0,0,2,0
4 sao,"quán lớn, có bàn ngoài trời, có nhiều phòng nhỏ yên tỉnh kín đáo cho bữa tiệc riêng tư, nhiều món ăn ngon, phục vụ chu đáo, có chỗ đậu xe ôtô và xe máy.",35,2,2,2,0
4 sao,"dịch vụ khá tốt, món ăn ngon, vừa vị, giá cả hợp lý. doanh nhân thường tới trao đổi, bàn bạc công việc, hợp tác.",25,2,2,0,2
5 sao,"món ăn ngon, phục vụ chu đáo, không gian thoáng mát, có phòng víp tiện để tiếp khách quan trọng.",20,2,2,2,0
4 sao,"món ăn ngon, phục vụ khá tốt, đông khách",9,2,2,0,0
2 sao,"mình đi ăn đám cưới, nhà hàng bếp làm đồ ăn ngon nhưng quản lý quá tệ. bàn mình vừa bị ra trễ, vừa bị thiếu món. bàn người ta ra món tráng miệng rồi bàn mình mới lên lẩu. nhân viên thì chặn, đuổi nhầm khách mời. cho 2 sao vì đồ ăn ngon",55,2,1,0,0
5 sao,"không gian quán rộng rãi, thoáng mát, đồ ăn gỏi hơi mặn xíu nhưng cũng được. ăn từ thời quán còn bên trần huy liệu gần nhà, giờ chuyển nhà qua đây quán cũng dời về đây luôn",38,1,0,2,0
1 sao,"phục vụ chưa tốt, không xứng với tầm nhà hàng: - đồ ăn xong không có người dọn. - gọi món mà không nhớ, phải nhắc lại. - thái độ nhân viên chưa có cảm giác là đang phục vụ.",41,0,1,0,0
1 sao,"đồ ăn kém. gọi cá linh thì lấy cá trám cỏ thay thế, gọi gà ta thì lấy gà công nghiệp thay thế. giá quá cao",26,1,0,0,1
5 sao,"món ăn ngon, nhân viên phục vụ chu đáo, có moan rượu tri kỷ đặc biệt của quán, không gian rộng rãi, có phòng vip riêng, phù hợp cho các buổi họp mặt liên hoan",35,2,2,2,0
4 sao,"nhà hàng gần công viên gia định nên thoáng mát, đồ ăn ngon, phục vụ tạm được. đồ ăn lên nhanh.",21,2,3,2,0
1 sao,"hôm.qua đi đặt tiệc sinh nhật chưa thấy tư vấn bàn tiệc nào mà thiếu chuyên môn như vậy đặt ba bàn chọn phòng xong hỏi em cho set menu chon món xong em gái tư vấn kêu anh chọn trong thực đơn đi tại vì ngồi bàn dài chứ không phải bàn tròn ủa bài dài hay bàn tròn cũng 30 khách vậy sao không đưa từng set để chọn mà phải bắt chọn từng món lẻ tẻ rồi còn kêu một món a kêu phải 5,6 phần mới đủ vậy đặt tiệc làm gì để ngày đó ra quán rồi kêu luôn làm tư vấn mà không có tâm kiểu như không cần khách vậy nhà hàng nên xem lại",122,0,1,0,0
5 sao,"ngon, rộng rãi, mát mẻ.",5,2,0,2,0
4 sao,"nhà hàng rộng rãi. món ăn ngon. nhân viên phục vụ lịch sự, nhiệt tình. có chỗ để xe rộng rãi. thích hợp tổ chức tiệc họp mặt, tiệc hội nghị.",31,2,2,2,0
2 sao,nhà hàng rộng rãi thoáng đãng. món ăn ổn. giá cả phù hợp. nhân viên phục vụ cho 1 về thái độ. nhất là các bàn ngoài trời,28,3,1,2,2
3 sao,nhà hàng to rộng rãi nên thơ. nhưng mà chỗ này hợp nhậu hơn là quán ăn gia đình. đồ ăn cũng thường thôi chưa thấy có gì đặc sắc lắm,31,3,0,2,0
5 sao,phục vụ tốt nhân viên nhiệt tình,7,0,2,0,0
4 sao,món ngon và hợp khẩu vị mình . thjk món cơm cháy ăn với cá kho có củ giềng,19,2,0,0,0
4 sao,"thức ăn đa dạng và cũng nhiều món ngon, đồ ăn sáng rất ổn. nhân viên thì tổ chức kém, có lần bưng đồ ra mà thọt nguyên ngón cái vào tô bún thấy gớm, rau không sạch lắm mỗi lần ăn về là đau bụng .",47,1,1,0,0
2 sao,"nhân viên order món thái độ cực kỳ kém, gia đình mình đi toàn người lớn tuổi nhưng anh nhân viên đấy nói trỏng từ đầu đến cuối, giao tiếp không nhìn mặt khách, thái độ coi thường khách hàng ra mặt. không gian quá khá cũ. phòng lạnh nhỏ hẹp ra vô khó khăn. món ăn cũng không ngon.",59,1,1,1,0
3 sao,"nhà hàng có khuôn viên rộng rãi thích hợp cho cho những hội họp nhóm tại đây. ở đây phục vụ rất nhiều món ăn truyền thống và đặc sản trong nước. quán có khu vực trong nhà và ngoài trời, đặc biệt có nhiều phòng vip mà bên trong có trang bị màn hình để hát karaoke hoặc trình chiếu. bàn ghế ở đây cũng tương đối sang trọng, cùng với chén đĩa đều làm bằng sứ đẹp mắt. nhân viên ở đây rất đông nên việc phục vụ gần như không phải chờ đợi. nhược điểm ở đây là nổi tiếng nên quán lúc nào cũng đông khách, đặc biệt là khu vực sảnh lớn hay được tổ chức hội nghị hoặc sinh nhật nên rất ồn ào và ảnh hưởng rất nhiều đến thực khách trong khuôn viên. mình cũng không hiểu sao việc này tồn tại mấy năm này mà không có sự thay đổi trong khi việc cách âm khu vực sảnh lớn này không phải là việc khó.",174,3,2,1,0
5 sao,"đồ ăn ngon, chất lượng. có phòng vip cho gia đình. hải sản chắc, tươi, nêm nếm vừa phải.",19,2,0,3,0
1 sao,lúc chiều tôi ra về có anh bảo vệ tệ nói chuyện khó nghe làm cho người nghe thấy bức xúc,21,0,1,0,0
2 sao,"lần thứ hai mình đến đây! nói cảm giác gần nhất là.đồ ăn không được ngon, món nào cũng lạt phèo, không có gì đặc sắc điểm đồ ăn mình chấm 4từ rau xào tỏi đến lẩu không 1 chút muối được cái không gian thoải mái, phục vụ rất tốt",54,1,2,2,0
4 sao,"không gian bên ngòai thóang đàng, bài trí nhẹ nhang. phòng vip vẫn tạo được không gian mở rất thóang, view ra khu vực công viên nên không cảm giác bí bách như phòng vip ở các nhà hàng khác. thực đơn phong phú, khẩu vị khá ngon. sẽ chọn làm địa điểm họp mặt ở khu vực tán bình, gò vấp.",62,2,0,2,0
5 sao,"tổ chức các bữa ăn gia đình, bạn bè phù hợp, không gian - chỗ ngồi thoải mái. các món ăn nêm nếm vừa miệng.",25,2,0,2,0
1 sao,"cảm thấy tệ. hnay cho cả nhà đi ăn trưa ở tri kỷ vì lười nấu ăn, gọi 5 món mà chị phục vụ nhớ có 4 món. món ăn thì lên lâu, gọi heo rừng nướng ngũ vị mà lên món heo rừng chiên, chưa bao giờ thấy món heo nướng nào mà vừa dai vừa cứng như đá vừa teo như tóp mỡ như vậy. dĩa đậu chiên tầm 10 mấy miếng mà cho chờ gần 30p. được mỗi bạn phục vụ nhiệt tình chắc do nhân viên mới. không biết do nhà mình nhìn không được sang trọng hay sao mà bàn oder sau thấy lên món nhanh hơn cả bàn order trc. thất vọng, được giới thiệu nên mới đến ăn mà như vậy. chắc không dám đến ăn lần nữa.",134,1,1,0,0
2 sao,"thức ăn ngon , lên món nhanh nhưng bàn mình ngồi hơn 15 người chỉ xếp 1 nhân viên phục vụ. nên đá beer tự làm nhân viên khác ra vào phòng một cách vô tư",36,2,1,0,0
5 sao,"không gian yên tĩnh, đồ ăn ổn áp",8,3,0,2,0
4 sao,nhé̀ hàngười có phòngười lạnh và ngoài trờ. phòngười lạnh có các loại lớn nhỏ khác nhau 1 bàn 10 nguời họăc bàn dài 20 nguời hoặc phòngười lớn 5 - 6 bàn tròn. phong cảnh thanh lịch. có chỗ đậu xe ôtô. món ăn đa dạngười. phục vụ lịch sử.,51,3,2,2,0
3 sao,"quán rộng , thoáng mát",5,0,0,2,0
3 sao,"nói chung món ăn ngon, phục vụ tốt, vì đi ăn chỉ 1 lần và là khách mời của một công tình yêu đi dự tiệc, nên trải nghiệm chưa đầy đủ.",31,2,2,0,0
5 sao,"vừa ăn tiệc tất niên ở đây, đồ ăn ngon, phục vụ nhiệt tình, lần sau sẽ dẫn gd đến ăn",22,2,2,0,0
5 sao,"nhà hàng có không gian rộng rãi thoáng mát. giá cả hợp lý, có thể thanh toán bằng thẻ, có xuất hóa đơn đầy đủ.",25,0,0,2,2
5 sao,"nhân viên nhiệt tình, nhiều không gian thoáng mát, phòng riêng. thức ăn theo mình thì ổn",17,3,2,2,0
4 sao,"món ăn ngon, giá tiền vừa phải. nhưng chén đĩa và khăn trải bàn hơi cũ. nên đổi khăn khác để nhìn quán sạch sẽ và bắt mắt hơn",29,2,0,1,2
4 sao,"nhé̀ hàngười thoángười mát, món ăn ổn",7,3,0,2,0
1 sao,lên món quá chậm. phục vụ không thấy đâu. đặt món trước mà cũng không có món ăn. quá tệ. xin cái ống hút 1 tiếng không có,28,0,1,0,0
3 sao,"ưu điểm: - rộng rãi thoáng mát có nhiều phòng vip và nhiều bàn nên những dịp lễ không lo thiếu - nhiều món, ăn cũng được, không quá xuất sắc cũng không dở - gỏi bò bóp thấu, mực nướng muối ớt ngon - giá cả tạm được khuyết điểm: - lên món lâu quá trời lâu, đặt món trước để chuẩn bị rồi mà vẫn còn đợi khoảng cách giữa các lần lên món quá trời lâu, làm mình bị no luôn không có hứng gọi thêm gì khác",91,3,1,2,3
5 sao,"không gian rất đẹp, thoáng mát! món ăn ngon và nhanh! sẽ ủng hộ lần sau",16,2,2,2,0
4 sao,"thích hợp đãi tiệc sinh nhật, hợp nhóm, tiếp khách.",10,0,0,3,0
4 sao,"không gian rộng, thoáng mát, phù hợp với những bữa tiệc gia đình, món ăn cũng đa dạng và ngon vừa miệng",22,2,0,2,0
4 sao,"rộng, thích hợp tổ chức gặp mặt sinh nhật, họp nhóm, liên hoan công tình yêu. không gian thoáng mát. có món thịt lợn rừng chế biến khá ngon.",28,2,0,2,0
5 sao,"không gian rộng rãi, thoáng mát nhưng cũng rất ấm cúng và riêng tư.",14,0,0,2,0
4 sao,"quán nhậu rộng rãi, nhiều phòng riêng thuận tiện cho tiếp khách, tụ tập bạn bè tri kỷ. đồ ăn vừa miệng, giá cả vừa phải.",26,2,0,2,2
3 sao,"đồ ăn khá ngon, chất lượng nhân viên tại phòng phục vụ kém, không gian quán đẹp",17,2,1,2,0
2 sao,"phục vụ kém, từ gửi xe cho đến thức ăn, làm món lên cực lâu.",15,1,1,0,0
5 sao,"món ăn ngon, không gian mới, ổn, nên đến thử nghiệm.",11,2,0,2,0
1 sao,"phục vụ quá chậm, đồ ăn bthuong. góp ý quản lý không ghi nhận mà còn khó chịu. món nhanh nhất là bánh tráng nướng. không quay lại được rồi.",30,3,1,0,0
5 sao,"khung cảnh đẹp , ăn uống ổn",7,3,0,2,0
2 sao,"món ăn ổn, giá khá đắt",6,3,0,0,1
5 sao,"nhà hàng gần sân bay, làm món theo yêu cầu khách, nhân viên nhiệt tình.",15,0,2,0,0
5 sao,nhân viên phục vụ nhiệt tình phòng đẹp lịch sự .đồ ăn ngon,13,2,2,2,0
4 sao,"giá cả vừa phải, món ăn đa dạng và ngon, thích hợp cho bạn bè họp mặt cuối tuần hoặc tổ chức tiệc sinh nhật.",25,2,0,0,2
4 sao,"đồ ăn bình thường . không gian phòng ổn, có nvs riêng cho phòng riêng, có phòng nhậu hát karaoke",20,3,0,3,0
4 sao,"không gian nhà hàng rất rộng , các món ăn khá là ngon, phong cách phục vụ chuyên nghiệp , tiếp viên thanh lịch",24,2,2,2,0
1 sao,"giá quá đặt cách phục vụ như dở hơi, ngồi quán siêu nóng. vào lại sài gòn thì không bao giờ bước chân vào đây nữa",27,0,1,1,1
3 sao,"không gian thoáng, phù hợp tổ chức tiệc và tiếp khách.",11,0,0,2,0
5 sao,"đồ ăn ngon, phục vụ xinh xắn tuy nhiên lên món hơi lâu",13,2,3,0,0
5 sao,bày trí không gian rất ổn. món ăn hợp khẩu vị. mèo thần tài đem đến may mắn đến cho mọi người. hãy thử ghé cửa hàng quà yêu thương để xem các mẫu mèo thần tài nhé . mèothầntài quàyêuthương,40,2,0,2,0
1 sao,nhân viên nhìn mặt khách hàng mà phục vụ. nên ai có ý định ghé ăn nhớ mặc đồ sang sang nhé,22,0,1,0,0
5 sao,"thức ăn cũng ngon, khuôn viên rộng rãi",8,2,0,2,0
2 sao,"nhân viên nhà hàng gì mà gọi 1 món chay có hay không có cũng chẳng nói 1 câu nào dạ 1 tiếng rồi đi luôn để khách ngồi chờ hết tiệc rồi đem bụng đói đi về , rất mong nhà hàng chấn chỉnh lại thái độ phục vụ với khách hàng ăn chay , có hay không có cũng xin thông báo 1 tiếng với thực khách , có ai trách cứ gì đâu , ai mà lại để sảy ra tình trạng như vậy lần sau không ai dám đến ủng hộ nữa",96,0,1,0,0
1 sao,"i and many of my friends liked and recommended this restaurant until yesterday: food fried rice, meat, hot pot. were terrible, horrible service. asked manager and he said its all we have. bye tri kỷ, and good luck. ownership changed now, btw? tôi và nhiều bạn bè rất thích nơi này cho đến hôm qua là hết rồi : đồ ăn và dịch vụ quá tệ cơm chiên khô cứng , lươn nhạt nhẽo, lẫu dê nhạt nhẽo . hỏi quản lý thì nói đây chỉ có vậy thôi. hình như đổi chủ rồi ? tạm biệt tri kỷ!",99,1,1,0,0
5 sao,"món ăn khá ổn, có phòng riêng cho nhóm tầm 20 người, có karaoke và có người chỉnh nhạc.",19,3,0,3,0
4 sao,"mình có đến đây 2 lần, lần 1 cảm thấy hài lòng nhưng lần 2 quay lại thì thấy không hài lòng lắm vì thái độ phục vụ của nhân viên không thân thiện và nhiệt tình. các món nước chấm cũng hơi ngọt đối với khẩu vị của mình",50,1,1,0,0
1 sao,"cái nhà hàng như quần què luôn. trông cũng to mà làm việc không tôn trọng khách hàng, nhân viên kim ngân nói chuyện rất mất dạy với khách.",29,0,1,0,0
5 sao,"quán ăn gần sân bay tân sơn nhất. ăn không hợp khẩu vị, giá cả phải chăng, không gian rộng rãi.",21,1,0,2,2
2 sao,"cũng tạm được, khuôn viên tạm bợ, đồ ăn cũng chỉ tương đối chứ không ngon. gặp trời mưa thì rất nhếch nhác. 2 sao là được.",27,1,0,1,0
3 sao,"không gian rộng mát, nhiều cây xanh, phía sau giáp công viên. các món ăn sáng được.",17,3,0,2,0
3 sao,"theo cá nhân mình nơi này tạm được thôi. ngồi 2 lần thấy không đặc sắc, đồ ăn không quá ngon.",21,1,0,0,0
5 sao,"đã trai nghiệm ở đây rồi,món ngon,đặc biệt là cá nhúng mẻ.phục vụ thân thiện dễ thương",17,2,2,0,0
4 sao,"quán ăn rộng rãi, gần sân bay thuận tiện họp mặt nạn bè",13,0,0,2,0
3 sao,"quán nhậu tụ tập cuối tuần hoặc liên hoan nhóm, đồ ăn nấu bình thường, giá khá cao, phục vụ hơi kém",22,3,1,0,1
3 sao,nhà hàng rộng rãi . không gian thoáng mai . món ăn thì không ngon . giá cao . lên món rất lâu,23,1,1,2,1
4 sao,"rộng rãi, có phục vụ ăn sáng, ăn trưa có khu vực chung và phòng riêng tiện đa dạng các nhóm khách",22,0,0,2,0
3 sao,"khuôn viên rộng, thức ăn ngon, phục vụ nhanh và chu đáo. giá cả hợp lý.",16,2,2,2,2
4 sao,"đồ ăn có vẻ ra hơi chậm, tuy nhiên phục vụ tương đối nhiệt tình mặc dù khách nhậu ở lại muộn.",22,0,2,0,0
4 sao,"rộng, thoáng, có chỗ đậu xe hơi, thiết kế sang trọng, nhiều món ăn ngon, nhân viên phục vụ nhiệt tình.",21,2,2,2,0
3 sao,"món ăn lên rất chậm, được cái đồ ăn khá ngon. sân khấu và dàn loa tệ.",17,2,1,1,0
5 sao,"quán đủ không gian rộng cho tổ chức sự kiện, có bãi đổ xe ô tô rất phù hợp!",19,0,0,2,0
5 sao,"nhân viên phục vụ chu đáo, lịch sự và thân thiện.",11,0,2,0,0
4 sao,"thức ăn khá ngon ,tuy nhiên giá cả hơi cao, nhà hàng rộng rãi ,khá mát mẻ",17,2,0,2,1
5 sao,đa dạng phòng ốc để lựa chọn,7,0,0,2,0
3 sao,quán hng gian đẹp nhưng phục vụ món quá lâu. đi gia đình nên đặt món trước.,17,0,1,2,0
5 sao,"phục vụ nhanh, món ăn ngon",6,2,2,0,0
2 sao,chật lượng đồ ăn dở. gọi món xong báo có ngồi cờ 1h đồng hồ sau hỏi lại thì kêu hết. chắc mình không hỏi không thèm báo luôn. .,30,1,1,0,0
5 sao,"sạch sẽ, nhân viên dễ thương. món ăn ngon, lên nhanh. có điều món vú dê nướng là quá tệ",20,1,2,2,0
5 sao,"quán bán đồ ăn ngon, giá tốt.bữa kêu con cá tai tượng 200 vnd mà to vật vả.",17,2,0,0,2
5 sao,"món ăn ngon, không gian rộng rãi,sẽ quay lại ủng hộ",11,2,0,2,0
5 sao,"thoải mái, nhẹ nhàng",4,0,0,2,0
1 sao,nhà hàng gì mà vô ngồi đúng 10 phút mà chẳng cô nào hỏi han gì hết! muốn ăn sáng thì phải học đợi nhé,25,0,1,0,0
5 sao,"quán ruột của ông anh. khuoin viên đẹp, phục vụ tốt. mỗi bàn 1 nhân viên",16,0,2,2,0
4 sao,"món ăn tại quán ăn ngon, có sân rộng cho các em nhỏ vui chơi.",15,2,0,2,0
5 sao,"quán đẹp, phục vụ thân thiện, không gian thoán mát yên tĩnh vote 5sao",14,0,2,2,0
4 sao,"đồ ăn ngon, có chỗ đỗ xe hơi, view sau lưng là cây cối , rất thoáng",17,2,0,2,0
3 sao,đồ ăn cũng tạm,4,3,0,0,0
5 sao,"đồ ăn ngon, nhân viên nhiệt tình",7,2,2,0,0
4 sao,"quán rộng và thoáng, món ăn phong phú giá hơi cao so với người bình dân",16,0,0,2,1
5 sao,"đã ăn với công tình yêu vài lần, đồ ăn không gian ổn, nhưng phục vụ hơi chậm",17,3,1,3,0
4 sao,"khá ổn : rộng rãi ,thoáng ,đẹp ,đồ ăn ổn ,phục vụ chu đáo . địa điêm đáng đến để gặp gỡ bạn bè ,đối tác",26,3,2,2,0
4 sao,đồ ăn ngon giá cả hợp lý với 1 nhà hàng,11,2,0,0,2
5 sao,nhà hàng đồ ăn ngon mà không gian nhỏ,9,2,0,1,0
4 sao,"chỗ để xe rộng rãi, khuôn viên thoáng đãng, thức ăn thì được thôi, không xuất sắc.",17,3,0,2,0
4 sao,"món ăn cũng bình thường, không có gì đặc biệt. giá không hề rẻ. phục vụ chán so với mức giá.",21,3,1,0,1
4 sao,giống như các nhà hàng khác phục vụ tốt đồ ăn được nói chung là ổn,16,3,2,0,0
3 sao,"đồ ăn ổn. hơi dầu mỡ, đường vô nvs hơi rủi ro chút. tỉnh thì ks. xỉn xỉn là xoẹt cái tắm tại chổ luôn.",25,1,0,1,0
