rating,text,word_count,food,service,place,cost
5 sao,"view thoáng mát, nhân viên nhiệt tình thân thiện, đã tới đây nhiều lần, chất lượng vẫn như xưa, sẽ ghé lại quán, pg hà dĩa huông",27,0,2,2,0
5 sao,"món ăn ngon, phục vụ ổn, view thoáng, ngắm máy bay. thích hợp cho gia đình",16,2,3,2,0
5 sao,"đồ ăn khá ngon, không gian rộng rãi, ngồi chill, nhân viên phục vụ nhiệt tình vui vẻ thân thiện",19,2,2,2,0
5 sao,"món ăn ngon, không gian thoáng mát, phục vụ nhiệt tình",11,2,2,2,0
5 sao,quán món ăn ngon nhân viên nhiệt tình. nên trãi nghiệm,11,2,2,0,0
5 sao,"không gian mát mẻ, đồ ăn ngon. 10 sẽ quay lại. vừa nhậu vừa ngắm máy bay, có chỗ cho mấy bé chơi. quá đã. giá tiền vừa phải không mắc nhé. có phần ăn tặng cho bé nữa. 10 cho chất lượng. nhân viên vui vẻ, hỗ trợ khách nhiệt tình.",52,2,2,2,2
5 sao,"đồ ăn ngon, trang trí đẹp mắt, từ phục vụ đến quản lý đều rất thân thiện và nhiệt tình",20,2,2,0,0
5 sao,"đồ ăn ngon, phục vụ nhiệt tình, vui vẻ",9,2,2,0,0
5 sao,"rộng rãi, thoáng mát, chỉ ở lầu 2 nhưng cảm giác không thua gì ở huỳnh thúc kháng. chân gà sả tắc ngon xỉu",25,2,0,2,0
5 sao,món ăn ngon phục vụ bé nào cũng dễ thương xuất sắc cute,13,2,2,0,0
4 sao,"không gian thoáng đãng, mát mẻ. vựa nhậu vừa ngắm máy bay. đồ ăn cũng bình thường, giá cả cũng cao hơn mấy chỗ khác.",25,3,0,2,1
5 sao,"đồ ăn ngon, đa dạng. phục vụ nhiệt tình. thích hợp các cuộc hội họp tụ tập bạn bè gia đình",21,2,2,0,0
5 sao,không khí quán chill được bé nhân viên tấn phát siêu nhiệt tình đẹp trai nữa,17,0,2,2,0
5 sao,"đồ ăn ngon, nhân viên phục vụ ổn, mình đi tối cuối tuần nên khá đông, không khí sôi động, có support mở nhạc mừng sinh nhật",27,2,2,3,0
5 sao,"không gian quán mát mẻ, thích ngồi ngoài trời, đồ ăn ngon ps nhân viên trang nhiệt tình và vui vẻ",21,2,2,2,0
5 sao,"bữa mình có đặt tiệc sinh nhật ở ba gác quang trung. từ đồ ăn, thức uống, không gian đến nhân viên đều không có gì để chê. đồ ăn đa dạng món, nêm nếm vừa miệng, trình bày bắt mắt. không gian thoáng mát, view ổn áp, có khu vui chơi cho con nít nữa. các bạn nhân viên thì nhiệt tình, luôn hỗ trợ khi cần, còn làm mình bất ngờ khi được chúc mừng sinh nhật nữa. gia đình và bạn bè của mình rất hài lòng và chắc chắn sẽ quay lại ba gác quang trung vào dịp kế tiếp",104,2,2,2,0
5 sao,đồ ăn ổn. quán trên sân thượng mát mẻ chill ngắm máy bay. p.s nhân viên trang phục vụ nhiệt tình,21,3,2,2,0
5 sao,"quán có bạn quản lý tên như rất dễ thương, lễ phép, biết cách quản lý mấy bạn nhân viên và đồ ăn rất ngon luôn, quán quá tuyệt vời chúc quán càng ngày càng phát triển nhé.",38,2,2,0,0
5 sao,"quán rộng rãi, thoáng mát, đô ăn ngon và nhân viên ổn",12,2,3,2,0
3 sao,"quá mắc đồ ăn bình thường, ít lần đầu tiên đi nhậu ở gvap mà trả chi phí gấp đôi mí quán ở quận 1",25,3,0,0,1
5 sao,"vew cực kì chill, không gian thoáng mát buổi chiều ngắm hoàng hôn cực kì đẹp luôn á, món ăn ngonn nữa nè, mấy bạn nhân viên phục nhiệt tình.10 điểm sẽ trở lại lần tới nhé!",36,2,2,2,0
5 sao,"đồ ăn ngon, hợp khẩu vị, nhân viên nhiệt tình",10,2,2,0,0
5 sao,"món ngon phục vụ ổn nhé mọi người, món ngon có tôm lửa hồng với thân bò đốt lửa á mọi người có đến quán dùng thử nhé",26,2,3,0,0
5 sao,"đồ ăn ngon, nhân viên thân thiện, vui vẻ",9,2,2,0,0
5 sao,đồ ăn ngon view quán đẹp nhân viên phục vụ tận tình,12,2,2,2,0
5 sao,"không gian chill, thích hợp cho gia đình, bạn bè, nhân viên vui vẻ nhiệt tình",16,0,2,2,0
5 sao,"đồ ăn khá ngon thêm không khí ngoài trời khá thoải mái nữa , recommend cho mọi người trải nghiệm thử",21,2,0,2,0
5 sao,không gian ổn món ngon pv nghi phương quá nhiệt tìnhp,11,2,2,2,0
5 sao,"món ăn ngon, phục vụ nhiệt tình vui tình vui vẻ",11,2,2,0,0
5 sao,"mình không đặt trước nhưng mà mấy bạn cũng nhiệt tình lắm, tổ chức sinh nhật cho bé nhà mình, khu vui chơi có chú hề cho kẹo và bong bóng em bé nhà mình mê chơi không chịu về, nhất định quay lại, mình xin số đặt bàn rồi, mọi người đặt trước để được ngồi lan can nhé",60,0,2,2,0
5 sao,đồ ăn hợp khẩu vị không gian thoáng mát nhân viên phục vụ nhiệt tình dễ thương,16,2,2,2,0
5 sao,món ăn ngon. nhân viên cũng ổn. giá vừa túi,10,2,3,0,2
5 sao,"mát mẻ, có chỗ nhìn ra sân bay và ngã năm, có khu vui chơi nhỏ cho trẻ con",19,0,0,2,0
4 sao,"mình feedback quản lý trâm về việc tiếp nhận khách đặt bàn, đã có mang theo code, màn hình chụp nhưng vẫn không chịu, đòi phải xem bằng được số đuôi điện thoại. vậy gởi mã code để làm gì? - bạn trâm đã ra chủ động trao đổi để rút kinh nghiệm, mình nâng lại từ 3 lên 4 sao. tks.",62,0,1,0,0
5 sao,"đồ ăn ổn trình bày đẹp mắt. nhân viên phụ vụ chu đáo, không gian mát mẻ. đáng trải nghiệm nhiều lần",23,3,2,2,0
3 sao,"không gian sân thượng, trời mưa sẽ chạy à nhé. đi ô tô tốn 50 vnd1c. thức ăn ít, giá cao.",20,1,0,1,1
5 sao,"đồ ăn ngon, view đẹp, phục vụ nhiệt tình, sân thượng thoáng mát. 10 điểm",15,2,2,2,0
5 sao,"không khí thoáng mát, vui nhộn, nhân viên dễ thương nhiệt tình",12,0,2,2,0
5 sao,"nhân viên phục vụ tốt, đồ ăn ngon, giá hợp lý",11,2,2,0,2
5 sao,"món ăn ngon, nhân viên vui vẻ nhiệt tình ! có dịp sẽ ghé lại ủng hộ các bạn",19,2,2,0,0
5 sao,"quán nhìn bắt mắt, không gian quán mát mẻ và khá náo nhiệt, nhân viên phục vụ tận tình, món ăn ngon, bắt mắt nhưng giá hơi cao và đồ ăn khá ít. chỗ gửi xe rộng rãi. nói chung ổn nên đii 45",44,2,2,2,1
1 sao,"mùa mưa đến rồi, quán hoạt động hơn 1 năm mà không có dù che. mưa đến chỉ có vài cái dù đủ mấy bàn. bàn mình ban đầu thấy mưa nhẹ và mọi người di chuyển nháo nhác phiền quá nên không định chuyển. nhưng sau mưa lớn hơn thì bên quán báo khu vực che dù đã hết bàn. ủa? rồi quán sắp xếp cho bàn mình ra khu vực thang máy, bên mình không biết đó là chỗ nào nhưng đó là lựa chọn cuối cùng rồi. và. khu vực thang máy là khu vực như hình dưới, không hiểu các bạn nghĩ gì mà sắp xếp cái bàn ở đó, như là cái bàn cúng, khách lên xuống thang máy, khách ngồi chờ bàn,. ai ngồi nhậu được ở đó cũng mặt dày lắm! bên mình phản ánh thì bảo hết cách rồi, ủa vậy là giải quyết sao. mình tính tiền ra về dù mới ăn được 2bia trong tháp vẫn nhiều. quán bảo tặng trái cây cũng không thấy đâu. rất rất tệ mùa mưa ai đặt bàn số lượng lớn ở đây phải cân nhắc. đồ ăn ngon nhưng giá cao hơn các quán khác cùng phong cách. bill 2 củ cho 1 trải nghiệm không thể tệ hơn không bao giờ muốn quay lại",223,2,1,1,1
5 sao,"đồ ăn ngon, món lên nhanh, các bạn phục vụ dễ thương. quán ngoài trời view mát mẻ",19,2,2,2,0
4 sao,"rooftop thoáng mát view ngắm máy bay. đồ ăn khá, giá cả ổn dịch vụ thân thiện",17,3,2,2,2
5 sao,"view đẹp đồ ăn ngon , giá hơi cao nhưng chấp nhận được",13,2,0,2,1
5 sao,đồ ăn ngon bạn bê món phục vụ nhiệt tình,10,2,2,0,0
5 sao,"đồ ăn ngon , không gian thoải mái , quản lý dễ thương , nhân viên nhiệt tình",18,2,2,2,0
5 sao,"đồ ăn ngon , nhân viên phục vụ nhiệt tình tiếp đãi nồng nhiệt giá cả hợp lí ạ ủng hộ anh khang một ngày làm việc tích cực ạ!",31,2,2,0,2
5 sao,đồ ăn ngon nhân viên nhiệt tình,7,2,2,0,0
5 sao,view chất nhất gò vấp. món kiểu tây tây. làm vài tháp giải mát nữa thì miễn bàn nhé anh em.,21,0,0,2,0
5 sao,"đồ ăn ngon, không gian quá rộng rãi, thoáng mát. nhân viên nghi phương rất là nhiệt tình, dễ thương.",20,2,2,2,0
4 sao,quán trên sân thượng nên có không gian thoáng. đồ ăn tạm được. bia chưa ngon. phục vụ tốt,19,3,2,2,0
5 sao,"món ăn ngon, phục vụ nhiệt tình",7,2,2,0,0
5 sao,đồ ăn ngon thoáng mát. phù hợp bạn bè gia đình con nhỏ,13,2,0,2,0
5 sao,"quán view máy bay, món ăn ổn áp gió mát nhé",11,3,0,2,0
5 sao,"cảnh đẹp, nvien phục vụ tốt, đồ ăn ngọn mà giá cả hợp lý. 10 điểm",16,2,2,2,2
5 sao,"mình đặt tiệc ở đây rồi, rất vui, thân thiện, có sinh nhật bạn quản lý cute chụp ảnh cho gia đình mình nữa, lần sau nhất định quay lại nhé",32,0,2,0,0
5 sao,"đồ ăn ngon nhé , gọi nhiều quá ăn không hết nên phải gói đem về nữa không, chất lượng dịch vụ quá ổn",24,2,2,0,0
4 sao,"gửi xe dưới hầm nhà sách rồi lên sân thượng. không gian thoáng, rộng, trang trí đẹp. phù hợp cho cả gia đình có trẻ nhỏ. đồ ăn ngon, đa dạng. có món khoai lang nghiền màu tím ăn rất ngon, dẻo và dai. nhân viên phục vụ tốt. thân thiện mức trung bình. giá ổn nếu không uống bia nhiều. - trời mưa những lỗ của dù bị nước tạt xuống các chỗ ngồi gần đó. không gian hơi loãng. - các đồ chơi như cầu tuột cho trẻ em hơi cũ, trời mưa bị ướt.",101,2,3,1,2
5 sao,"đồ ăn ngon, nhân viên thân thiện nhiệt tình, mọi thứ quá là okla",14,2,2,0,0
5 sao,"không gian mát mẻ, món ăn nhậu lai rai ổn. bé huỳnh như phục vụ nhiệt tình vui vẻ, nên đến trải nghiệm",24,2,2,2,0
5 sao,đồ ăn siêu ngon nhân viên siêu nhiệt tình quan tâm khách ạ,13,2,2,0,0
5 sao,"món ăn ngon, hợp khẩu vị, phục vụ nhiệt tình",10,2,2,0,0
5 sao,"món ăn ngon , nhân viên nhiệt tình",8,2,2,0,0
4 sao,"quán ngon, không gian rộng thoải mái, giá khá hợp lý, nhân viên nhiệt tình nhưng kiu nhân viên hơi lâu, nên phân bổ vị trí phía dưới sẽ ổn hơn. -1 điểm nhạc dở quá à loa nghe không đã dóng cái loa phát thanh hồi đó z á còn lại thì tuyệt vời. 910",57,2,1,2,2
5 sao,"quán thoáng mát, nhân vuen nhiệt tình, đo ăn làm nhanh",11,0,2,2,0
5 sao,"trên lầu bàn ngồi thoải mái, điều hòa siêu lạnh, ngồi hồi muốn cúm luôn. ra món nhanh, cơm cuộn bơ sốt phô mai mình ăn thấy không ngon. trứng hấp siêu ngon, cơm xào ổn, mì ramen xào cua nhật , quán nên để là mì ramen xào thanh cua cho khỏi nhầm nhé. vị của món mì ngọt, ân mau ngán.",63,1,2,1,0
5 sao,"menu món ăn đa dạng, từ sashimi, sushi, mì udon các món ăn đều tươi ngon, cuộn nhỏ vừa miệng. giá cả khá là hợp lý với mặt bằng chung của món nhật. mình thấy các món đều hợp khẩu vị. bill 4 người mà ăn no nê, chia ra cỡ 240 vnd thôi hà. nhân viên dễ thương nhiệt tình. không gian quán rộng rãi, tầng trệt ngồi bàn ghế, tầng trên thì cởi giày nhé.",76,2,2,2,2
5 sao,"mình ăn ở đây khá nhiều lần rồi mới đánh giá. - đồ ăn ở đây tươi ngon, giá cả cũng rất vừa phải so với mặt bằng chung hiện nay. - các bạn nhân viên phục vụ khá ổn áp. - không gian quán tuy không quá rộng nhưng cách decor cũng khá xinh xắn và tạo sự thoải mái. - bác giữ xe cũng thái độ vui vẻ và hỗ trợ.",73,2,2,2,2
5 sao,"đồ ăn và phục vụ 10d. riêng bạch tuộc wasabi hơi mặn, quán nên tiết chế bớt phần nước sốt. phần mình thấy không thích cho lắm là phần không gian, decor. quá nhiều chi tiết tách lẻ thì đẹp, gộp lại thì làm rối mắt và không sang. giấy dán tường và gương trông giống phòng karaoke. ngay cả mặt bàn cũng sặc sỡ nên không nổi bật được món ăn của quán khi lên hình. còn lại mọi thứ quá tuyệt rồi",84,1,2,1,0
5 sao,"quán này ngon, mình thường xuyên đến ăn, đồ ăn tươi lắm. phục vụ thì thôi rồi quá ổn luôn. quán cũng thường xuyên trang trí các dịp lễ đồ luôn đến ăn sẵn tiện chụp ảnh cũng ổn lắm. nên đến thử",43,2,2,2,0
5 sao,"hôm nay ghé quán sashimi quen thuộc, vẫn như mọi khi, đồ ăn ngon nhức nách, cá tươi rói, miếng nào cũng ngọt lịm và béo ngậy, ăn tới đâu là muốn bay thẳng qua nhật tới đó. món ra nhanh, trình bày đẹp, màu sắc bắt mắt, wasabi thơm cay vừa tới, nước tương thì hợp vị khỏi chỉnh. nói chung phần đồ ăn thì quán vẫn giữ phong độ đỉnh cao. nhưng mà có một thay đổi làm mình hơi hụt hẫng xíu: hồi trước quán xài khăn nén, nhìn vừa gọn vừa vui, chế nước vô là thấy nở phồng ra như trò ảo thuật, lau tay cũng thấy sang. giờ chuyển qua khăn ướt thường, thì đúng là tiện hơn, mở ra xài liền, nhưng mất đi chút cảm giác wow mỗi lần ăn. dù vậy, xét tổng thể thì vẫn đáng quay lại dài dài, vì sashimi ở đây vẫn nằm trong top mình từng ăn, còn vụ khăn thì thôi cũng chỉ là chi tiết nhỏ, miễn cá ngon là tim mình vẫn gật gù.",181,2,2,0,0
5 sao,trong tầm giá thì akakoi quá đỉnh. không phải quán nào cũng có sushi cá hồi khè lửa. ngoài sushi còn có sashimi và nhiều món khác rất ngon. quán cũng thường xuyên có các item mới lạ. nhân viên lúc nào cũng nhiệt tình. quán thường xuyên thay đổi trang trí theo mùa rất đẹp mắt.,57,2,2,2,2
5 sao,"quán mình yêu thích, đồ ăn đa dạng, khá hợp miệng, ngon, nhưng do nhà có con nít nhiều nên kêu mấy món hơn thiên béo thì dễ ngán, mình đi cuối tuần có book phòng riêng nhưng do lượng khách khá đông nên cứ ăn một món ít ít lại phải đợi 5-10p để ăn tiếp nên khá dễ chán miệng và không vui lắm. nên trải nghiệm thử nhé ạ, nhân viên dễ thương lắm, giá cả hợp lý.",81,2,1,3,2
4 sao,đồ ăn ổn. giá trung bình. có gọi thử món cá mới ayu mà thấy không ngon. rất biết như cá ngừ.,22,1,0,0,3
4 sao,"sushi khá ngon, giá hợp lí, nhân viên nhiệt tình, điểm trừ là không gian hơi chật xíu",18,2,2,1,2
4 sao,- lựa chọn đầu tiên khi muốn ăn đồ nhật giá mềm quanh khu vực. món mì cá hồi ăn cuốn cực kì hehe. cơm thì cũng ngon và đẫm sốt. nhân viên dễ chịu nhiệt tình mỗi tội đồ ăn ra lâu,43,2,1,0,2
5 sao,"món ăn tươi ngon, giá cả phải chăng, nhân viên phục vụ nhiệt tình, chu đáo vui vẻ, có không gian các bạn nhỏ tha hồ vừa ăn vừa chơi",30,2,2,2,2
5 sao,"đồ ăn ngon, tươi. bé nhà mình rất thích món mì lạnh ở đây, nêm nếm vừa miệng. quán có quầy đồ chơi cho các bé ở trên lầu, trang trí dễ thương. sẽ ghé nữa",36,2,0,2,0
5 sao,"không gian đậm chất nhật bản, thoáng mát,sạch sẽ chia thành nhiều khu vực như phòng riêng,ngồi tatami,quầy counter.món nào cũng ngon và trình bày đẹp mắt, đặc biệt là sashimi rất tươi, sò điệp nướng béo ngậy, cơm cuộn,mì xào cũng rất ngon, menu nước và thức ăn rất đa dạng,giá cả phải chăng!rất recommend mọi người nè!",59,2,0,2,2
5 sao,"lần đầu trải nghiệm trúng dịp sinh nhật của quán nên được tặng món ăn bất ngờ. menu phong phú, đa dạng, quán trang trí đẹp. sẽ ghé nhiều lần nữa",31,2,0,2,0
5 sao,"quán ruột ăn bao nhiêu lần rồi đếm không hết, nay lên đánh giá 5sao cho quán hihi",18,0,0,0,0
5 sao,"mình ăn nhiều lần ròi, đồ ăn ngon tươi hợp vị mình siêu thích mì udon xào ở đây luôn mọi người nên thử ạ. mọi thứ đều ổn ạ ngon nhé",32,2,0,0,0
5 sao,"giờ mới biết quán này dù là ở gần đó. lần đầu đến đây dùng bữa tối. quán nhỏ nhưng xếp chỗ ngồi thoải mái, không khí dễ chịu, ra món nhanh. nhân viên lịch sự. về món ăn mình đánh giá cao. rất thích món cơm lươn nhật, đã ăn qua nhiều nơi. mình góp ý cho quán nên giảm độ ngọt của sốt trong cơm, với mình nó rất ngọt nên sẽ gây ngán, hoặc nhân viên có thể thông báo với khách để có thể yêu cầu điều chỉnh theo khẩu vị. phần lươn nướng ngon, thơm. trứng thì mình lại thích cắt nhuyễn hơn nữa, như vậy đẹp mắt hơn. cơm cuộn cầu vòng không giống ảnh menu lắm nhưng khá ngon, vừa ăn, có thể ăn thêm nữa do phần cơm nhỏ. thịt heo phô mai chiên thì do mình không thích vị lá tía tô thôi chứ thịt vẫn mềm, lớp ngoài giòn thơm không bị ngấm dầu nhiều, salad ăn kèm hợp, sốt chấm hình như là tương cà thì mình không thích nó. trứng hấp rất ngon. mình không thích dùng kiểu đũa như này. món nước mình gọi tệ quá, vị nước đóng chai không rõ vị gì chỉ ngọt, trân châu như là loại gói nhỏ. nên gọi soda hoặc nước ngọt thôi.",224,2,2,2,0
5 sao,"không gian quán ấm cúng, yên tĩnh, sạch sẽ. các bạn nhân viên nhiệt tình và lịch sự. giá cả mình thấy không quá cao so với mặt bằng chung mà menu lại rất đa dạng, chất lượng. sashimi tươi, sushi cũng ngon, hàu với mình thì mặn quá nhưng tổng thể thì vẫn ổn. lần sau sẽ ghé để thử thêm món khác.",64,1,2,2,2
5 sao,"đồ ăn ngon, thiên về vị ngọt, được gia giảm cho phù hợp khẩu vị người việt nam. phù hợp với họp mặt bạn bè, các gia đình có trẻ nhỏ ăn. các món katsudon và mì udon, tôm chiên tempura, cơm cuộn cá hồi phô mai dễ ăn và mấy bạn nhỏ rất mê. mấy bạn phục vụ cũng khá thân thiện và dễ thương dù khách rất đông.",70,2,2,0,0
5 sao,"lúc nào cũng đỉnh. đồ ăn ngon, hơn hết là nhân viên nhiệt tình. tận tâm",16,2,2,0,0
3 sao,"lần thứ 3 ăn cũng là lần cuối mình ghé quán. hai lần trước kêu ít hay nhiều thì vẫn chờ vừa phải, dù quán đông, nhưng lần này cũng phải hơn 20p một món. nhân viên bảo là quán đông nhưng bàn đối diện lại lên món liền liền, còn bàn mình thì bị lơ luôn, cũng không được nhân viên nói thông cảm quán đông mà là mình nghe được từ bàn khác chắc hôm đó quán trúng người ăn yếu nên kêu ít món không buồn làm luôn đồ ăn lầu đầu ăn mình vẫn thấy ngon nhưng dần dần hơi bị bở.",109,1,1,0,0
5 sao,quán ruột ăn được 2 năm liên tục vẫn chưa tìm thấy được gì để không khen luôn,19,0,0,0,0
5 sao,"quán có shashimi tươi và ngon, chủ quán nhiệt tình và lịch sự, giá cả là điểm nổi bật ở đây, giá rẻ so với chất lượng của quán",29,2,2,0,2
5 sao,"thức ăn ngon, phục vụ tốt, không gian sạch đẹp, giá cả ổn lắm nhé",15,2,2,2,2
5 sao,"lần thứ 2 mình ăn tại quán. tổng 2 người tầm 500 vnd. - phục vụ, lên món nhanh - cá hồi, cá trích ép trứng tươi khá ngon - cơm cuộn không quá đặc biệt - mì xào ngon - không gian không quá rộng nhưng cũng thoải mái - gửi xe có bảo vệ nhìn chung thì giá khá ổn so với nhiều quán khác mình từng ăn. túm cái váy cho 5.",74,2,2,2,2
5 sao,"tổng 2 người gọi 6 món ăn căng bụng là dưới 450 vnd. bạn duy phục vụ rất nhiệt tình, tươi cười, chu đáo và đáng mến! nên được tăng lương nhé! bụng cá hồi rất tươi và béo. cuộn cá hồi, cá trích ép trứng và bơ vừa đủ ăn, không quá nhiều cơm. cuộn cá hồi chiên ngọt ngọt, phần vừa đủ chứ không quá ngán, nhưng chỉ nên gọi một phần kiểu này thôi. cuộn trứng nhật như các quán khác, không bị ngọt gắt. cá saba nướng muối rất ngon, rẻ hơn so với các quán khác nhiều, cơ mà dùng muối ớt tây ninh chấm cá nên thấy hơi lạ - mà hợp. udon nước tương quá là chất lượng! chỉ cần order phần này và một cuộn, một phần sashimi là căng bụng rồi!",145,2,2,0,2
5 sao,"món tươi ngon. giá cao vừa phải, đi đôi chất lượng không gian vừa phải, decor đẹp, trệt - 3 lầu. nhân viên nhanh nhẹn, vui vẻ, nhiệt tình. gửi xe trước tiệm, có bảo vệ.",37,2,2,2,2
5 sao,"món ăn hợp khẩu vị , đồ ăn lên nhanh , nhân viên nhiệt tình",15,2,2,0,0
3 sao,"mình đến quán tầm 7 rưỡi tối. điểm cộng: nhân viên hỏi han nhiệt tình, decor quán đẹp, lên món nhanh không tính là điểm trừ: quán không có 1 ổ cắm điện nào để khách sạc điện thoại đỡ, mình nhìn không thấy nên có hỏi nhân viên, rất bất tiện cơm bò: ngon, vị chua nhẹ vừa ăn, thịt bò mềm, thấm vị, đây là món ngon nhất mình gọi set tokusen: mình không sành ăn , nhưng set có 4 miếng nhỏ nhìn giống trứng cuộn, món đó bạn mình mô tả là trứng chiên sữa đặc, mềm lạnh và ngọt như chè. sushi lươn còn ngọt hơn như vậy. các món còn lại trong set tạm được, không quá suất sắc. cơm hải sản rau củ chiên: ăn được, cơm dẻo, hải sản cảm giác tươi ngon. súp hải sản: quá đặc, khi nguội vẫn đặc cứng, ăn không có cảm giác là súp. nước uống: mình gọi matcha táo, theo mình là dở cực nên né món này nhé, ngọt và chán, mùi matcha giống trà sữa matcha 15 vnd bán xe đẩy vỉa hè. trải nghiệm tạm được nhưng để quay lại lần nữa thì không.",199,1,2,2,0
5 sao,"quán ngon, nhiều món tươi giá tốt. mh đến ăn rất thường và gt gia đình bạn bè nhiều. vc chủ quán hiền lành, nhân viên lễ phép",27,2,2,0,2
5 sao,"món ăn khá vừa miệng với mình, bầu không khí khá thư giãn cùng những âm nhạc hoà mình trong không gian nhật bản thu nhỏ tại sài gòn. giá cũng hợp lý và rất thích hợp cho những người muốn ăn đồ nhật bản.",45,2,0,2,2
4 sao,"giá rẻ so với chất lượng. mình khá hài lòng. cá hồi sashimi rất tươi. tuy nhiên cơm khá nhão, không biết có phải mỗi ngày mình đi ăn không hay lúc nào cũng vậy. phần gunkan cá hồi cảm giác cá bị cũ, gia vị nêm nếm át mùi cá nhưng ăn vẫn thấy hơi bở",57,1,0,0,2
4 sao,"nhà hàng sushi giá rẻ. cá hồi thì không tươi lắm đâu nhưng vẫn ngon, ăn được. miếng sashimi cắt rất dày, menu rất nhiều lựa chọn và có không gian đi hẹn hò hoặc ăn cho gia đình đông người",41,2,0,2,2
5 sao,"vợ chồng mình ăn ở quán này từ khi mới mở, khi 2 đứa còn mới tìm hiểu nhau đến giờ về 1 nhà 6 năm rồi luôn là lựa chọn ổn nhất cho sushi ở gò vấp, chất lượng tươi ngon, món đa dạng mà giá thì vô cùng phải chăng.có thể nói là không thua kém gì những chuỗi lớn mà lại gần gũi dễ thương hơn nhiều! 10 điểm không nhưng!",75,2,0,0,2
5 sao,"quán đẹp, sạch sẽ nhân viên thân thiện, dễ thương, vui vẻ, hoà đồng. đồ ăn ngon và rất ngon kaka nếu đánh giá về tổng thể thì 5 cũng đúng rồi. akakoi",35,2,2,2,0
4 sao,"món ăn ngon , dịch vụ ổn , chổ bỏ xe hơi hạn chế .",15,2,2,0,0
5 sao,quán guột 10best in town. highly recommend. chưa có đối thủ. nếu để chê thì có món nước uống là chưa thật sự suất xắc. còn lại 1010,29,1,0,0,0
5 sao,phục vụ rất tốt khi mình không muốn ngồi dưới sàn vẫn sắp xếp cho mình ngồi ghế đồ ăn rất ổn nhất là món mì udon còn có vài món mình không thích như cơm lươn với gạch cua sốt phô mai giá cả khá ổn mình đi 3 người hết 1tr4,53,1,2,0,2
5 sao,"món ăn ngon, trang trí đẹp mắt, may là mình đi sớm trước 18h. trễ hơn hầu như phải đặt bàn trước nếu không không có chỗ ngồi. giá cũng tạm ổn, không quá rẻ.",35,2,0,0,2
5 sao,"-về đồ ăn: menu đa dạng cực kỳ, cuốn menu siêu dày tha hồ lựa chọn nà. hôm mình đi đồ ăn tươi, sashimi chất lượng, bày trí món ăn cũng rất đẹp nữa. -không gian: có 3 tầng, không gian ấm áp dễ chịu, nếu có thêm thang máy nữa thì tuyệt -dịch vụ: nhân viên lịch sự, mình đi cuối tuần nên đợi món cũng hơi lâu nà sẽ quay lại",73,2,1,2,0
5 sao,"sashimi tươi ngon, ăn 2 người tầm 500 vnd, thấy đáng. nhân viên phục vụ nhiệt tình, quán 3 tầng nên không thiếu chỗ tầm giờ cao điểm.",27,2,2,2,2
3 sao,"lần đầu tiên ăn quán này vì lúc mình tới cũng khá là trễ tầm 9h tối, chạy ngang thấy quán bên ngoài nhỏ xinh nên muốn ghé ăn thử. bước vô quán có anh bảo vệ lịch sự dễ thương, nhưng lúc vô ăn thì thôi có bạn nhân viên phục vụ nữ cao ráo không đeo mắt kính ra chào lúc mình vô tình quay lưng lại thì thấy bạn đang chau mày, dù bạn đeo khẩu trang nhưng mình nhìn kĩ lắm. có thể vì mình tới ăn lúc quán gần đóng cửa chăng ? kêu nước thì quên mang ra, lúc tính tiền đặt bill không nhìn đi mất luôn. quán decor rất xinh, đồ ăn ổn, mà phục vụ chán quá. nếu không đón khách lúc trễ thì mình nghĩ quán nên treo bảng là quán đóng cửa sớm không nhận khách nữa, chứ làm dịch vụ về ăn uống mà vậy thì mình nghĩ ghé 1 lần rồi thôi mình chả muốn ghé nữa",173,2,1,2,0
5 sao,"sashimi tươi ngon, sushi đa dạng, wasabi đúng chuẩn nhật, không quá hăng so với những quán ăn khác. không gian quán rộng thoải mái, phù hợp gia đình và bạn bè đến trải nghiệm thức ăn nhật bản. nhân viên thân thiện, phục vụ nhanh",46,2,2,2,0
